venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
NeurIPS,2020,6,NeurIPS_2020_T005,125,1898,6.59,优化理论：梯度方法、收敛性与训练动力学（推理效率）,Optimization,"bayesian, variational, inference, optimization, flows","Robust, Accurate Stochastic Optimization for Variational Inference || Learning under Model Misspecification: Applications to Variational and Ensemble methods || On the Expressiveness of Approximate Inference in Bayesian Neural Networks || Advances in Black-Box VI: Normalizing Flows, Importance Weighting, and Optimization || Liberty or Depth: Deep Bayesian Neural Nets Do Not Need Complex Weight Posterior Approximations"
NeurIPS,2020,7,NeurIPS_2020_T006,115,1898,6.06,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, online, algorithm, algorithms, problem",Tight First- and Second-Order Regret Bounds for Adversarial Linear Bandits || On Regret with Multiple Best Arms || Delay and Cooperation in Nonstochastic Linear Bandits || An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits || Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds
NeurIPS,2020,8,NeurIPS_2020_T007,115,1898,6.06,AI4Science：分子生成、药物发现与化学建模,AI for Science,"graph, graphs, gnns, node, nodes",Unsupervised Joint k-node Graph Representations with Compositional Energy-Based Models || Weisfeiler and Leman go sparse: Towards scalable higher-order graph embeddings || Beyond Homophily in Graph Neural Networks: Current Limitations and Effective Designs || Distance Encoding: Design Provably More Powerful Neural Networks for Graph Representation Learning || Building powerful and equivariant graph neural networks with structural message-passing
NeurIPS,2020,9,NeurIPS_2020_T008,114,1898,6.01,优化理论：随机/非凸优化与收敛率,Optimization,"gradient, optimization, algorithm, stochastic, convergence",On the Almost Sure Convergence of Stochastic Gradient Descent in Non-Convex Problems || Variance Reduction via Accelerated Dual Averaging for Finite-Sum Optimization || Escaping Saddle-Point Faster under Interpolation-like Conditions || Random Reshuffling: Simple Analysis with Vast Improvements || Optimal Epoch Stochastic Gradient Descent Ascent Methods for Min-Max Optimization
NeurIPS,2020,10,NeurIPS_2020_T009,108,1898,5.69,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, robustness, attacks, training, robust",Fast Adversarial Robustness Certification of Nearest Prototype Classifiers for Arbitrary Seminorms || Robustness of Bayesian Neural Networks to Gradient-Based Attacks || Black-Box Certification with Randomized Smoothing: A Functional Optimization Based Framework || On the Tightness of Semidefinite Relaxations for Certifying Robustness to Adversarial Examples || Inverting Gradients - How easy is it to break privacy in federated learning?
NeurIPS,2021,1,NeurIPS_2021_T000,379,2334,16.24,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, algorithm, gradient, problem, algorithms",Stochastic Bias-Reduced Gradient Methods || Minibatch and Momentum Model-based Methods for Stochastic Weakly Convex Optimization || An Even More Optimal Stochastic Optimization Algorithm: Minibatching and Interpolation Learning || An Analysis of Constant Step Size SGD in the Non-convex Regime: Asymptotic Normality and Bias || On the Second-order Convergence Properties of Random Search Methods
NeurIPS,2021,2,NeurIPS_2021_T001,373,2334,15.98,视觉感知：目标检测、识别与视觉表征,Computer Vision,"image, transformer, object, images, training",Revisiting Contrastive Methods for Unsupervised Learning of Visual Representations || Revisiting ResNets: Improved Training and Scaling Strategies || Grounding inductive biases in natural images: invariance stems from variations in data || Efficient Training of Visual Transformers with Small Datasets || Intriguing Properties of Vision Transformers
NeurIPS,2021,3,NeurIPS_2021_T002,348,2334,14.91,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, agents, agent, offline",Robust Predictable Control || The Difficulty of Passive Learning in Deep Reinforcement Learning || Learning Markov State Abstractions for Deep Reinforcement Learning || Heuristic-Guided Reinforcement Learning || Learning One Representation to Optimize All Rewards
NeurIPS,2021,4,NeurIPS_2021_T003,220,2334,9.43,迁移泛化：域适应、OOD泛化与鲁棒表征（三维几何）,Robust / Transfer Learning,"training, deep, gradient, pruning, generalization",Asymptotics of representation learning in finite Bayesian neural networks || Towards Lower Bounds on the Depth of ReLU Neural Networks || The Limitations of Large Width in Neural Networks: A Deep Gaussian Process Perspective || Efficient Algorithms for Learning Depth-2 Neural Networks with General ReLU Activations || Taxonomizing local versus global structure in neural network loss landscapes
NeurIPS,2021,5,NeurIPS_2021_T004,188,2334,8.05,迁移泛化：域适应、OOD泛化与鲁棒表征（迁移泛化）,Robust / Transfer Learning,"domain, adaptation, label, target, training",Realistic evaluation of transductive few-shot learning || On sensitivity of meta-learning to support data || Learning where to learn: Gradient sparsity in meta and continual learning || Generalization Bounds For Meta-Learning: An Information-Theoretic Analysis || Towards Sample-efficient Overparameterized Meta-learning
NeurIPS,2021,6,NeurIPS_2021_T005,177,2334,7.58,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"language, speech, training, visual, brain","Improving Coherence and Consistency in Neural Sequence Models with Dual-System, Neuro-Symbolic Reasoning || Sequence-to-Sequence Learning with Latent Neural Grammars || Learning and Generalization in RNNs || Low-dimensional Structure in the Space of Language Representations is Reflected in Brain Responses || Understanding Adaptive, Multiscale Temporal Integration In Deep Speech Recognition Systems"
NeurIPS,2021,7,NeurIPS_2021_T006,153,2334,6.56,AI4Science：分子生成、药物发现与化学建模,AI for Science,"graph, graphs, gnns, node, gnn",Nested Graph Neural Networks || Labeling Trick: A Theory of Using Graph Neural Networks for Multi-Node Representation Learning || Neural Trees for Learning on Graphs || Learning Theory Can (Sometimes) Explain Generalisation in Graph Neural Networks || Large Scale Learning on Non-Homophilous Graphs: New Benchmarks and Strong Simple Methods
NeurIPS,2021,8,NeurIPS_2021_T007,139,2334,5.96,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"variational, inference, bayesian, distribution, gaussian",Challenges and Opportunities in High Dimensional Variational Inference || Structured Dropout Variational Inference for Bayesian Neural Networks || Implicit MLE: Backpropagating Through Discrete Exponential Family Distributions || Variational Diffusion Models || Universal Approximation Using Well-Conditioned Normalizing Flows
NeurIPS,2021,9,NeurIPS_2021_T008,117,2334,5.01,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"bandits, regret, bandit, algorithms, problem",Online Sign Identification: Minimization of the Number of Errors in Thresholding Bandits || Bandits with many optimal arms || Hybrid Regret Bounds for Combinatorial Semi-Bandits and Adversarial Linear Bandits || From Optimality to Robustness: Adaptive Re-Sampling Strategies in Stochastic Bandits || The Pareto Frontier of model selection for general Contextual Bandits
NeurIPS,2021,10,NeurIPS_2021_T009,96,2334,4.11,可信安全：对抗攻击、后门、水印与隐私（安全攻防）,Security / Privacy,"adversarial, robustness, attacks, training, robust",On the Existence of The Adversarial Bayes Classifier || Adversarial Robustness with Semi-Infinite Constrained Learning || Towards a Unified Game-Theoretic View of Adversarial Perturbations and Robustness || Clustering Effect of Adversarial Robust Models || Better Safe Than Sorry: Preventing Delusive Adversaries with Adversarial Training
NeurIPS,2022,1,NeurIPS_2022_T000,382,2671,14.3,视觉感知：语义/实例/全景分割,Computer Vision,"image, object, segmentation, video, visual",UViM: A Unified Modeling Approach for Vision with Learned Guiding Codes || Promising or Elusive? Unsupervised Object Segmentation from Real-world Single Images || Vision Transformers provably learn spatial structure || Rethinking Generalization in Few-Shot Classification || VICRegL: Self-Supervised Learning of Local Visual Features
NeurIPS,2022,2,NeurIPS_2022_T001,377,2671,14.11,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"reinforcement, policy, agents, reward, agent",Deciding What to Model: Value-Equivalent Sampling for Reinforcement Learning || DeepTOP: Deep Threshold-Optimal Policy for MDPs and RMABs || Mismatched No More: Joint Model-Policy Optimization for Model-Based RL || Challenging Common Assumptions in Convex Reinforcement Learning || Hardness in Markov Decision Processes: Theory and Practice
NeurIPS,2022,3,NeurIPS_2022_T002,374,2671,14.0,迁移泛化：域适应、OOD泛化与鲁棒表征（迁移泛化）,Robust / Transfer Learning,"training, deep, loss, generalization, work",Fast Neural Kernel Embeddings for General Activations || On the non-universality of deep learning: quantifying the cost of symmetry || Active Learning with Neural Networks: Insights from Nonparametric Statistics || Effects of Data Geometry in Early Deep Learning || A Combinatorial Perspective on the Optimization of Shallow ReLU Networks
NeurIPS,2022,4,NeurIPS_2022_T003,314,2671,11.76,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, algorithm, stochastic, convergence, gradient","Global Convergence and Stability of Stochastic Gradient Descent || Black-Box Generalization: Stability of Zeroth-Order Learning || On Convergence of FedProx: Local Dissimilarity Invariant Bounds, Non-smoothness and Beyond || Thinking Outside the Ball: Optimal Learning with Gradient Descent for Generalized Linear Stochastic Convex Optimization || Benign Underfitting of Stochastic Gradient Descent"
NeurIPS,2022,5,NeurIPS_2022_T004,251,2671,9.4,大模型推理：问答、常识与思维链,LLM Reasoning,"language, training, knowledge, distillation, reasoning",LST: Ladder Side-Tuning for Parameter and Memory Efficient Transfer Learning || Memorization Without Overfitting: Analyzing the Training Dynamics of Large Language Models || An empirical analysis of compute-optimal large language model training || Few-shot Task-agnostic Neural Architecture Search for Distilling Large Language Models || Pre-Trained Language Models for Interactive Decision-Making
NeurIPS,2022,6,NeurIPS_2022_T005,189,2671,7.08,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, fairness, algorithm, problem, online",Combinatorial Bandits with Linear Constraints: Beyond Knapsacks and Fairness || Online Minimax Multiobjective Optimization: Multicalibeating and Other Applications || The price of unfairness in linear bandits with biased feedback || A Near-Optimal Best-of-Both-Worlds Algorithm for Online Learning with Feedback Graphs || On the Complexity of Adversarial Decision Making
NeurIPS,2022,7,NeurIPS_2022_T006,155,2671,5.8,可信安全：对抗攻击、后门、水印与隐私（Agent规划）,Security / Privacy,"adversarial, attacks, training, robustness, attack",Boosting Barely Robust Learners: A New Perspective on Adversarial Robustness || Increasing Confidence in Adversarial Robustness Evaluations || Robust Models are less Over-Confident || On the Limitations of Stochastic Pre-processing Defenses || Robust Feature-Level Adversaries are Interpretability Tools
NeurIPS,2022,8,NeurIPS_2022_T007,151,2671,5.65,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, graphs, node, gnns, nodes",Evaluating Graph Generative Models with Contrastively Learned Features || Ordered Subgraph Aggregation Networks || SizeShiftReg: a Regularization Method for Improving Size-Generalization in Graph Neural Networks || Understanding Non-linearity in Graph Neural Networks from the Bayesian-Inference Perspective || NodeFormer: A Scalable Graph Structure Learning Transformer for Node Classification
NeurIPS,2022,9,NeurIPS_2022_T008,148,2671,5.54,优化理论：梯度方法、收敛性与训练动力学,Optimization,"bayesian, optimization, posterior, uncertainty, inference",Bayesian Optimization over Discrete and Mixed Spaces via Probabilistic Reparameterization || Local Bayesian optimization via maximizing probability of descent || Posterior and Computational Uncertainty in Gaussian Processes || Parallel Tempering With a Variational Reference || Tractable Function-Space Variational Inference in Bayesian Neural Networks
NeurIPS,2022,10,NeurIPS_2022_T009,122,2671,4.57,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, brain, time series, spiking",Beyond accuracy: generalization properties of bio-plausible temporal credit assignment rules || Extracting computational mechanisms from neural data using low-rank RNNs || Learning dynamics of deep linear networks with multiple pathways || RNNs of RNNs: Recursive Construction of Stable Assemblies of Recurrent Neural Networks || No Free Lunch from Deep Learning in Neuroscience: A Case Study through Models of the Entorhinal-Hippocampal Circuit
NeurIPS,2023,1,NeurIPS_2023_T000,480,3218,14.92,优化理论：随机/非凸优化与收敛率,Optimization,"optimization, algorithm, gradient, problems, algorithms",On the Convergence of Black-Box Variational Inference || Learning via Wasserstein-Based High Probability Generalisation Bounds || Provable convergence guarantees for black-box variational inference || A Guide Through the Zoo of Biased SGD || Sampling from Gaussian Process Posteriors using Stochastic Gradient Descent
NeurIPS,2023,2,NeurIPS_2023_T001,425,3218,13.21,视觉感知：语义/实例/全景分割,Computer Vision,"segmentation, image, training, visual, features",What Makes Good Examples for Visual In-Context Learning? || Unified Embedding: Battle-Tested Feature Representations for Web-Scale ML Systems || Representation Learning via Consistent Assignment of Views over Random Partitions || A Theory of Multimodal Learning || RGMIL: Guide Your Multiple-Instance Learning Model with Regressor
NeurIPS,2023,3,NeurIPS_2023_T002,365,3218,11.34,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"policy, reinforcement, offline, reward, policies",Inverse Preference Learning: Preference-based RL without a Reward Function || Multi-Step Generalized Policy Improvement by Leveraging Approximate Models || Reward-agnostic Fine-tuning: Provable Statistical Benefits of Hybrid Reinforcement Learning || Policy Optimization for Continuous Reinforcement Learning || Provably (More) Sample-Efficient Offline RL with Options
NeurIPS,2023,4,NeurIPS_2023_T003,291,3218,9.04,大模型推理：问答、常识与思维链,LLM Reasoning,"language, llms, reasoning, training, transformers",Birth of a Transformer: A Memory Viewpoint || Large Language Models Are Latent Variable Models: Explaining and Finding Good Demonstrations for In-Context Learning || Skill-it! A data-driven skills framework for understanding and training language models || TART: A plug-and-play Transformer module for task-agnostic reasoning || Faith and Fate: Limits of Transformers on Compositionality
NeurIPS,2023,5,NeurIPS_2023_T004,274,3218,8.51,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generation, generative, images",Beta Diffusion || Training-free Diffusion Model Adaptation for Variable-Sized Text-to-Image Synthesis || Diffusion with Forward Models: Solving Stochastic Inverse Problems Without Direct Supervision || Are Diffusion Models Vision-And-Language Reasoners? || Cold Diffusion: Inverting Arbitrary Image Transforms Without Noise
NeurIPS,2023,6,NeurIPS_2023_T005,256,3218,7.96,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"training, deep, gradient, generalization, functions",Learning a Neuron by a Shallow ReLU Network: Dynamics and Implicit Bias for Correlated Inputs || Spectral Evolution and Invariance in Linear-width Neural Networks || Sampling weights of deep neural networks || Theoretical Analysis of the Inductive Biases in Deep Convolutional Networks || Bottleneck Structure in Learned Features: Low-Dimension vs Regularity Tradeoff
NeurIPS,2023,7,NeurIPS_2023_T006,171,3218,5.31,可信安全：对抗攻击、后门、水印与隐私（安全攻防）,Security / Privacy,"adversarial, robustness, attacks, robust, training",On the Adversarial Robustness of Out-of-distribution Generalization Models || Effective Targeted Attacks for Adversarial Self-Supervised Learning || Fantastic Robustness Measures: The Secrets of Robust Generalization || On the Role of Randomization in Adversarially Robust Classification || On Transfer of Adversarial Robustness from Pretraining to Downstream Tasks
NeurIPS,2023,8,NeurIPS_2023_T007,169,3218,5.25,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"regret, games, algorithm, bandits, bandit",Regret Minimization via Saddle Point Optimization || Nash Regret Guarantees for Linear Bandits || On the Convergence of No-Regret Learning Dynamics in Time-Varying Games || Statistical and Computational Trade-off in Multi-Agent Multi-Armed Bandits || On the Minimax Regret for Online Learning with Feedback Graphs
NeurIPS,2023,9,NeurIPS_2023_T008,160,3218,4.97,时序建模：时间序列预测、动力系统与基础模型,Time Series,"brain, time, series, time series, forecasting","Temporal Conditioning Spiking Latent Variable Models of the Neural Response to Natural Visual Scenes || A Unified, Scalable Framework for Neural Population Decoding || Beyond Geometry: Comparing the Temporal Structure of Computation in Neural Circuits with Dynamical Similarity Analysis || Neural Foundations of Mental Simulation: Future Prediction of Latent Representations on Dynamic Scenes || Taking the neural sampling code very seriously: A data-driven approach for evaluating generative models of the visual system"
NeurIPS,2023,10,NeurIPS_2023_T009,157,3218,4.88,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, graphs, gnns, node, nodes",What functions can Graph Neural Networks compute on random graphs? The role of Positional Encoding || Affinity-Aware Graph Networks || Learning Invariant Representations of Graph Neural Networks via Cluster Generalization || A Metadata-Driven Approach to Understand Graph Neural Networks || Provable Training for Graph Contrastive Learning
NeurIPS,2024,1,NeurIPS_2024_T000,662,4034,16.41,优化理论：梯度方法、收敛性与训练动力学,Optimization,"optimization, algorithms, algorithm, problem, training",A Universal Growth Rate for Learning with Smooth Surrogate Losses || On the Complexity of Learning Sparse Functions with Statistical and Gradient Queries || The Sample Complexity of Gradient Descent in Stochastic Convex Optimization || Universality in Transfer Learning for Linear Models || Directional Smoothness and Gradient Methods: Convergence and Adaptivity
NeurIPS,2024,2,NeurIPS_2024_T001,469,4034,11.63,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, vision, image, training, multimodal",What matters when building vision-language models? || Lumen: Unleashing Versatile Vision-Centric Capabilities of Large Multimodal Models || Enhancing Large Vision Language Models with Self-Training on Image Comprehension || Unified Generative and Discriminative Training for Multi-modal Large Language Models || Why are Visually-Grounded Language Models Bad at Image Classification?
NeurIPS,2024,3,NeurIPS_2024_T002,464,4034,11.5,生成模型：视频扩散生成与编辑,Generative AI,"diffusion, image, generation, images, video",Faster Diffusion: Rethinking the Role of the Encoder for Diffusion Model Inference || Identifying and Solving Conditional Image Leakage in Image-to-Video Diffusion Model || Diffusing Differentiable Representations || Simplified and Generalized Masked Diffusion for Discrete Data || DiP-GO: A Diffusion Pruner via Few-step Gradient Optimization
NeurIPS,2024,4,NeurIPS_2024_T003,393,4034,9.74,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"language, llms, training, transformers, attention",Building on Efficient Foundations: Effective Training of LLMs with Structured Feedforward Layers || Stacking Your Transformers: A Closer Look at Model Growth for Efficient LLM Pre-Training || Compact Language Models via Pruning and Knowledge Distillation || Talking Heads: Understanding Inter-Layer Communication in Transformer Language Models || VeLoRA: Memory Efficient Training using Rank-1 Sub-Token Projections
NeurIPS,2024,5,NeurIPS_2024_T004,349,4034,8.65,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,"policy, reinforcement, offline, policies, agents","Efficient Reinforcement Learning by Discovering Neural Pathways || Oracle-Efficient Reinforcement Learning for Max Value Ensembles || Constrained Latent Action Policies for Model-Based Offline Reinforcement Learning || Operator World Models for Reinforcement Learning || Taming ""data-hungry"" reinforcement learning? Stability in continuous state-action spaces"
NeurIPS,2024,6,NeurIPS_2024_T005,287,4034,7.11,三维视觉：点云、深度估计与相机姿态,3D Vision,"gaussian, scene, rendering, point, object",From an Image to a Scene: Learning to Imagine the World from a Million 360° Videos || Gaussian Graph Network: Learning Efficient and Generalizable Gaussian Representations from Multi-view Images || L4GM: Large 4D Gaussian Reconstruction Model || DOGS: Distributed-Oriented Gaussian Splatting for Large-Scale 3D Reconstruction Via Gaussian Consensus || MVSplat360: Feed-Forward 360 Scene Synthesis from Sparse Views
NeurIPS,2024,7,NeurIPS_2024_T006,284,4034,7.04,大模型推理：RL驱动推理与奖励学习,LLM Reasoning,"llms, language, reasoning, human, preference","StrategyLLM: Large Language Models as Strategy Generators, Executors, Optimizers, and Evaluators for Problem Solving || Can large language models explore in-context? || SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures || Chain of Thoughtlessness? An Analysis of CoT in Planning || Thought of Search: Planning with Language Models Through The Lens of Efficiency"
NeurIPS,2024,8,NeurIPS_2024_T007,235,4034,5.83,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, dynamics, forecasting",A scalable generative model for dynamical system reconstruction from neuroimaging data || Modeling Latent Neural Dynamics with Gaussian Process Switching Linear Dynamical Systems || Recurrent neural network dynamical systems for biological vision || Second-order forward-mode optimization of recurrent neural networks for neuroscience || Inferring stochastic low-rank recurrent neural networks from neural data
NeurIPS,2024,9,NeurIPS_2024_T008,216,4034,5.35,图学习：图异常检测、聚类与结构表示,Graph Learning,"graph, graphs, ood, node, gnns","A Flexible, Equivariant Framework for Subgraph GNNs via Graph Products and Graph Coarsening || Graph neural networks and non-commuting operators || Exploitation of a Latent Mechanism in Graph Contrastive Learning: Representation Scattering || Learning Representations for Hierarchies with Minimal Support || Exploring Consistency in Graph Representations: from Graph Kernels to Graph Neural Networks"
NeurIPS,2024,10,NeurIPS_2024_T009,207,4034,5.13,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, attacks, attack, privacy, private",Efficient Adversarial Training in LLMs with Continuous Attacks || SuperDeepFool: a new fast and accurate minimal adversarial attack || Soft Prompt Threats: Attacking Safety Alignment and Unlearning in Open-Source LLMs through the Embedding Space || Stealth edits to large language models || Pandora's Box: Towards Building Universal Attackers against Real-World Large Vision-Language Models
NeurIPS,2025,1,NeurIPS_2025_T000,781,5286,14.77,大模型推理：RL驱动推理与奖励学习,LLM Reasoning,"reasoning, llms, language, llm, training",Incentivizing Reasoning for Advanced Instruction-Following of Large Language Models || Learning to Think: Information-Theoretic Reinforcement Fine-Tuning for LLMs || RAST: Reasoning Activation in LLMs via Small-model Transfer || Eliciting Reasoning in Language Models with Cognitive Tools || Reinforcement Learning for Reasoning in Large Language Models with One Training Example
NeurIPS,2025,2,NeurIPS_2025_T001,583,5286,11.03,生成模型：视频扩散生成与编辑,Generative AI,"video, motion, generation, scene, reconstruction",Building 3D Representations and Generating Motions From a Single Image via Video-Generation || WorldWeaver: Generating Long-Horizon Video Worlds via Rich Perception || Wan-Move: Motion-controllable Video Generation via Latent Trajectory Guidance || Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding || Surface-Aware Feed-Forward Quadratic Gaussian for Frame Interpolation with Large Motion
NeurIPS,2025,3,NeurIPS_2025_T002,575,5286,10.88,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, reasoning, multimodal, video, understanding",VCM: Vision Concept Modeling with Adaptive Vision Token Compression via Instruction Fine-Tuning || OpenVLThinker: Complex Vision-Language Reasoning via Iterative SFT-RL Cycles || Visual Structures Help Visual Reasoning: Addressing the Binding Problem in LVLMs || PARTONOMY: Large Multimodal Models with Part-Level Visual Understanding || Multi-step Visual Reasoning with Visual Tokens Scaling and Verification
NeurIPS,2025,4,NeurIPS_2025_T003,570,5286,10.78,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"policy, reinforcement, regret, algorithm, optimization",On the Global Optimality of Policy Gradient Methods in General Utility Reinforcement Learning || Outcome-Based Online Reinforcement Learning: Algorithms and Fundamental Limits || Sharp Analysis for KL-Regularized Contextual Bandits and RLHF || Exploration from a Primal-Dual Lens: Value-Incentivized Actor-Critic Methods for Sample-Efficient Online RL || Learning Equilibria from Data: Provably Efficient Multi-Agent Imitation Learning
NeurIPS,2025,5,NeurIPS_2025_T004,548,5286,10.37,优化理论：随机/非凸优化与收敛率,Optimization,"algorithm, gradient, algorithms, optimization, training","Marginal-Nonuniform PAC Learnability || Robustly Learning Monotone Single-Index Models || Algorithms and SQ Lower Bounds for Robustly Learning Real-valued Multi-Index Models || Error Feedback under $(L_0,L_1)$-Smoothness: Normalization and Momentum || Parameter-free Algorithms for the Stochastically Extended Adversarial Model"
NeurIPS,2025,6,NeurIPS_2025_T005,538,5286,10.18,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generation, sampling, generative",Fast constrained sampling in pre-trained diffusion models || Mean Flows for One-step Generative Modeling || TADA: Improved Diffusion Sampling with Training-free Augmented DynAmics || Hierarchical Koopman Diffusion: Fast Generation with Interpretable Diffusion Trajectory || Multitask Learning with Stochastic Interpolants
NeurIPS,2025,7,NeurIPS_2025_T006,414,5286,7.83,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"attention, training, language, transformers, transformer","Mixture-of-Recursions: Learning Dynamic Recursive Depths for Adaptive Token-Level Computation || Bigram Subnetworks: Mapping to Next Tokens in Transformer Language Models || Homogeneous Keys, Heterogeneous Values: Exploiting Local KV Cache Asymmetry for Long-Context LLMs || Do Language Models Use Their Depth Efficiently? || FFN Fusion: Rethinking Sequential Computation in Large Language Models"
NeurIPS,2025,8,NeurIPS_2025_T007,235,5286,4.45,图基础模型：LLM增强图学习与节点表示,Graph Foundation Models,"graph, graphs, node, gnns, framework",Generative Graph Pattern Machine || Equivariance Everywhere All At Once: A Recipe for Graph Foundation Models || The Underappreciated Power of Vision Models for Graph Structural Understanding || Geometry-Aware Edge Pooling for Graph Neural Networks || One for All: Universal Topological Primitive Transfer for Graph Structure Learning
NeurIPS,2025,9,NeurIPS_2025_T008,226,5286,4.28,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"attacks, adversarial, attack, unlearning, safety",Exploring the limits of strong membership inference attacks on large language models || Black-Box Membership Inference Attack for LVLMs via Prior Knowledge-Calibrated Memory Probing || A Frustratingly Simple Yet Highly Effective Attack Baseline: Over 90% Success Rate Against the Strong Black-box Models of GPT-4.5/4o/o1 || The VLLM Safety Paradox: Dual Ease in Jailbreak Attack and Defense || Towards Building Model/Prompt-Transferable Attackers against Large Vision-Language Models
NeurIPS,2025,10,NeurIPS_2025_T009,193,5286,3.65,神经科学AI：脑活动建模、EEG与脉冲网络,AI for Neuroscience,"brain, dynamics, activity, spiking, neurons","Modeling Dynamic Neural Activity by combining Naturalistic Video Stimuli and Stimulus-independent Latent Factors || A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks || High-dimensional neuronal activity from low-dimensional latent dynamics: a solvable model || Generalized and Invariant Single-Neuron In-Vivo Activity Representation Learning || Meta-Learning an In-Context Transformer Model of Human Higher Visual Cortex"
SIGIR,2020,1,SIGIR_2020_T000,70,147,47.62,推荐系统：排序、召回与点击率预测（推荐排序）,Recommendation,"recommendation, user, graph, users, items",Joint Item Recommendation and Attribute Inference: An Adaptive Graph Convolutional Network Approach || Neighbor Interaction Aware Graph Convolution Networks for Recommendation || Next-item Recommendation with Sequential Hypergraphs || MVIN: Learning Multiview Items for Recommendation || Incorporating User Micro-behaviors and Item Knowledge into Multi-task Learning for Session-based Recommendation
SIGIR,2020,2,SIGIR_2020_T001,46,147,31.29,信息检索：搜索排序、文档检索与重排,Information Retrieval,"retrieval, information, ranking, query, training",Web Table Retrieval using Multimodal Deep Learning || SetRank: Learning a Permutation-Invariant Ranking Model for Information Retrieval || Correlated Features Synthesis and Alignment for Zero-shot Cross-modal Retrieval || Generating Images Instead of Retrieving Them: Relevance Feedback on Generative Adversarial Networks || Answer Ranking for Product-Related Questions via Multiple Semantic Relations Modeling
SIGIR,2020,3,SIGIR_2020_T002,31,147,21.09,推荐系统：排序、召回与点击率预测（搜索排序）,Recommendation,"search, user, evaluation, metrics, relevance",Cascade or Recency: Constructing Better Evaluation Metrics for Session Search || Good Evaluation Measures based on Document Preferences || Investigating Reference Dependence Effects on User Search Interaction and Satisfaction: A Behavioral Economics Perspective || A Deep Recurrent Survival Model for Unbiased Ranking || A Reinforcement Learning Framework for Relevance Feedback
SIGIR,2021,1,SIGIR_2021_T000,41,151,27.15,多媒体检索：跨模态检索、语义匹配与内容理解,Multimedia Retrieval,"retrieval, image, query, training, video",PAN: Prototype-based Adaptive Network for Robust Cross-modal Retrieval || Optimizing Dense Retrieval Model Training with Hard Negatives || Efficiently Teaching an Effective Dense Retriever with Balanced Topic Aware Sampling || GilBERT: Generative Vision-Language Pre-Training for Image-Text Retrieval || Heterogeneous Attention Network for Effective and Efficient Cross-modal Retrieval
SIGIR,2021,2,SIGIR_2021_T001,40,151,26.49,推荐系统：偏好建模、反馈学习与个性化排序,Recommendation,"recommendation, users, user, recommender, systems",Fairness among New Items in Cold Start Recommender Systems || Counterfactual Data-Augmented Sequential Recommendation || Mitigating Sentiment Bias for Recommender Systems || AutoDebias: Learning to Debias for Recommendation || Towards Personalized Fairness based on Causal Notion
SIGIR,2021,3,SIGIR_2021_T002,30,151,19.87,推荐系统：排序、召回与点击率预测（推荐排序）,Recommendation,"graph, user, recommendation, information, users",Enhanced Graph Learning for Collaborative Filtering via Mutual Information Maximization || Neural Graph Matching based Collaborative Filtering || Dual Attention Transfer in Session-based Recommendation with Multi-dimensional Integration || Graph Meta Network for Multi-Behavior Recommendation || Self-supervised Graph Learning for Recommendation
