venue,year,topic,venue_year_topic_id,count,venue_year_total,share,topic_keywords,parent_category,topic_label_cn,topic_label_en,specific_label_cn,specific_parent_category,specific_label_en,representative_titles,title_terms,naming_evidence
ICLR,2025,0,ICLR_2025_T000,565,3703,0.1525789900081015,"language, llms, training, llm, fine-tuning, knowledge, unlearning, inference, retrieval, generation",LLM / IR,检索增强生成与信息检索,language / llms / training,高效大模型：长上下文、注意力与推理优化,Efficient LLMs,long-context/attention/inference optimization,Unveiling the Secret Recipe: A Guide For Supervised Fine-Tuning Small LLMs || $\text{D}_{2}\text{O}$: Dynamic Discriminative Operations for Efficient Long-Context Inference of Large Language Models || DataMan: Data Manager for Pre-training Large Language Models || A Probabilistic Perspective on Unlearning and Alignment for Large Language Models || Catastrophic Failure of LLM Unlearning via Quantization,language / text / unlearning / unveiling / secret / recipe / guide / supervised,"keywords=language, llms, training, llm, fine-tuning, knowledge, unlearning, inference, retrieval, generation; title_terms=language / text / unlearning / unveiling / secret / recipe / guide / supervised"
ICLR,2025,1,ICLR_2025_T001,457,3703,0.1234134485552255,"optimization, training, deep, problem, gradient, adversarial, algorithm, algorithms, problems, loss",Security / Privacy,隐私安全、攻击与鲁棒性,optimization / training / deep,优化理论：梯度方法、收敛性与训练动力学,Optimization,gradient optimization/training dynamics,Generalizability of Neural Networks Minimizing Empirical Risk Based on Expressive Power || Deep Kernel Posterior Learning under Infinite Variance Prior Weights || Generalization in VAE and Diffusion Models: A Unified Information-Theoretic Analysis || Convergence and Implicit Bias of Gradient Descent on Continual Linear Classification || MAST: model-agnostic sparsified training,generalizability / minimizing / empirical / risk / expressive / power / kernel / posterior,"keywords=optimization, training, deep, problem, gradient, adversarial, algorithm, algorithms, problems, loss; title_terms=generalizability / minimizing / empirical / risk / expressive / power / kernel / posterior"
ICLR,2025,2,ICLR_2025_T002,395,3703,0.1066702673507966,"visual, multimodal, video, language, understanding, image, vision, vision-language, images, mllms",Multimodal AI,多模态理解与视觉语言模型,visual / multimodal / video,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,multimodal/VLM understanding,"MM1.5: Methods, Analysis & Insights from Multimodal LLM Fine-tuning || MMIU: Multimodal Multi-image Understanding for Evaluating Large Vision-Language Models || MMIE: Massive Multimodal Interleaved Comprehension Benchmark for Large Vision-Language Models || Towards Interpreting Visual Information Processing in Vision-Language Models || Eagle: Exploring The Design Space for Multimodal LLMs with Mixture of Encoders",multimodal / vision / language / mm1 / methods / analysis / insights / llm,"keywords=visual, multimodal, video, language, understanding, image, vision, vision-language, images, mllms; title_terms=multimodal / vision / language / mm1 / methods / analysis / insights / llm"
ICLR,2025,3,ICLR_2025_T003,353,3703,0.0953281123413448,"reinforcement, policy, offline, policies, environments, agents, control, reward, action, algorithms",LLM Agents,智能体与多智能体系统,reinforcement / policy / offline,强化学习：离线策略、奖励建模与控制,Reinforcement Learning,offline RL/reward/control,Overcoming Slow Decision Frequencies in Continuous Control: Model-Based Sequence Reinforcement Learning for Model-Free Control || Horizon Generalization in Reinforcement Learning || Scalable Decision-Making in Stochastic Environments through Learned Temporal Abstraction || Towards General-Purpose Model-Free Reinforcement Learning || PWM: Policy Learning with Multi-Task World Models,reinforcement / decision / control / free / overcoming / slow / frequencies / continuous,"keywords=reinforcement, policy, offline, policies, environments, agents, control, reward, action, algorithms; title_terms=reinforcement / decision / control / free / overcoming / slow / frequencies / continuous"
ICLR,2025,4,ICLR_2025_T004,334,3703,0.0901971374561166,"llms, language, reasoning, llm, evaluation, code, agents, benchmark, language llms, agent",LLM Agents,智能体与多智能体系统,llms / language / reasoning,大模型推理：问答、常识与思维链,LLM Reasoning,QA/commonsense/chain-of-thought reasoning,MR-GSM8K: A Meta-Reasoning Benchmark for Large Language Model Evaluation || GSM-Symbolic: Understanding the Limitations of Mathematical Reasoning in Large Language Models || On the self-verification limitations of large language models on reasoning and planning tasks || Enhancing Language Model Agents using Diversity of Thoughts || Improving Reasoning Performance in Large Language Models via Representation Engineering,language / reasoning / limitations / gsm8k / meta / benchmark / evaluation / gsm,"keywords=llms, language, reasoning, llm, evaluation, code, agents, benchmark, language llms, agent; title_terms=language / reasoning / limitations / gsm8k / meta / benchmark / evaluation / gsm"
ICLR,2025,5,ICLR_2025_T005,330,3703,0.0891169322171212,"diffusion, image, generation, sampling, generative, training, images, distillation, denoising, text-to-image",Generative AI,图像生成与扩散模型,diffusion / image / generation,生成模型：文生图、扩散采样与图像编辑,Generative AI,text-to-image diffusion/editing,"Simplifying, Stabilizing and Scaling Continuous-time Consistency Models || T-Stitch: Accelerating Sampling in Pre-Trained Diffusion Models with Trajectory Stitching || A Simple Approach to Unifying Diffusion-based Conditional Generation || Diff-2-in-1: Bridging Generation and Dense Perception with Diffusion Models || Tuning Timestep-Distilled Diffusion Model Using Pairwise Sample Optimization",diffusion / generation / simplifying / stabilizing / scaling / continuous / time / consistency,"keywords=diffusion, image, generation, sampling, generative, training, images, distillation, denoising, text-to-image; title_terms=diffusion / generation / simplifying / stabilizing / scaling / continuous / time / consistency"
ICLR,2025,6,ICLR_2025_T006,260,3703,0.0702133405347015,"generation, video, motion, gaussian, diffusion, scene, reconstruction, splatting, novel, gaussian splatting",Generative AI,图像生成与扩散模型,generation / video / motion,生成模型：视频扩散生成与编辑,Generative AI,video diffusion/generation,Diffusion$^2$: Dynamic 3D Content Generation via Score Composition of Video and Multi-view Diffusion Models || EG4D: Explicit Generation of 4D Object without Score Distillation || SV4D: Dynamic 3D Content Generation with Multi-Frame and Multi-View Consistency || Controlling Space and Time with Diffusion Models || DiffSplat: Repurposing Image Diffusion Models for Scalable Gaussian Splat Generation,diffusion / generation / multi / dynamic / content / score / view / composition,"keywords=generation, video, motion, gaussian, diffusion, scene, reconstruction, splatting, novel, gaussian splatting; title_terms=diffusion / generation / multi / dynamic / content / score / view / composition"
ICLR,2025,7,ICLR_2025_T007,195,3703,0.0526600054010261,"graph, graphs, gnns, node, gnn, nodes, topological, circuit, existing, features",Graph Learning,图学习与图神经网络,graph / graphs / gnns,图学习：GNN、节点分类与链接预测,Graph Learning,GNN/node/link prediction,Holographic Node Representations: Pre-training Task-Agnostic Node Embeddings || Graph Neural Networks Are More Than Filters: Revisiting and Benchmarking from A Spectral Perspective || Higher-Order Graphon Neural Networks: Approximation and Cut Distance || Fully-inductive Node Classification on Arbitrary Graphs || Towards Bridging Generalization and Expressivity of Graph Neural Networks,node / graph / holographic / representations / pre / task / agnostic / embeddings,"keywords=graph, graphs, gnns, node, gnn, nodes, topological, circuit, existing, features; title_terms=node / graph / holographic / representations / pre / task / agnostic / embeddings"
ICLR,2025,8,ICLR_2025_T008,177,3703,0.0477990818255468,"time, series, time series, brain, dynamics, forecasting, systems, equations, training, physical",Time Series,时间序列预测,time / series / time series,时序建模：时间序列预测、动力系统与基础模型,Time Series,time-series forecasting/dynamical systems,Meta-Dynamical State Space Models for Integrative Neural Data Analysis || Learning Interpretable Hierarchical Dynamical Systems Models from Time Series Data || NetFormer: An interpretable model for recovering dynamical connectivity in neuronal population dynamics || CREIMBO: Cross-Regional Ensemble Interactions in Multi-view Brain Observations || Nonlinear multiregion neural dynamics with parametric impulse response communication channels,dynamical / interpretable / dynamics / meta / state / space / integrative / analysis,"keywords=time, series, time series, brain, dynamics, forecasting, systems, equations, training, physical; title_terms=dynamical / interpretable / dynamics / meta / state / space / integrative / analysis"
ICLR,2025,9,ICLR_2025_T009,154,3703,0.0415879017013232,"molecular, protein, design, prediction, generation, molecules, generative, drug, diffusion, structure",Generative AI,图像生成与扩散模型,molecular / protein / design,生成模型：扩散模型、采样与内容生成,Generative AI,diffusion/sampling/content generation,UniGEM: A Unified Approach to Generation and Property Prediction for Molecules || MAGNet: Motif-Agnostic Generation of Molecules from Scaffolds || SynFlowNet: Design of Diverse and Novel Molecules with Synthesis Constraints || A new framework for evaluating model out-of-distribution generalisation for the biochemical domain || CBGBench: Fill in the Blank of Protein-Molecule Complex Binding Graph,molecules / generation / unigem / unified / approach / property / prediction / magnet,"keywords=molecular, protein, design, prediction, generation, molecules, generative, drug, diffusion, structure; title_terms=molecules / generation / unigem / unified / approach / property / prediction / magnet"
ICLR,2025,10,ICLR_2025_T010,143,3703,0.0386173372940858,"safety, attacks, privacy, llms, attack, language, llm, adversarial, jailbreak, robustness",Security / Privacy,隐私安全、攻击与鲁棒性,safety / attacks / privacy,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,adversarial/backdoor/watermark/privacy,Safety Layers in Aligned Large Language Models: The Key to LLM Security || On Calibration of LLM-based Guard Models for Reliable Content Moderation || On Evaluating the Durability of Safeguards for Open-Weight LLMs || Tamper-Resistant Safeguards for Open-Weight LLMs || Robust LLM safeguarding via refusal feature adversarial training,llm / safeguards / open / weight / llms / safety / layers / aligned,"keywords=safety, attacks, privacy, llms, attack, language, llm, adversarial, jailbreak, robustness; title_terms=llm / safeguards / open / weight / llms / safety / layers / aligned"
ICLR,2025,11,ICLR_2025_T011,127,3703,0.0342965163381042,"transformers, transformer, attention, in-context, icl, generalization, linear, language, training, theoretical",Other,其他主题：transformers / transformer / attention,transformers / transformer / attention,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,inference acceleration/compression,Attention with Markov: A Curious Case of Single-layer Transformers || Transformers are Universal In-context Learners || Toward Understanding In-context vs. In-weight Learning || MLPs Learn In-Context on Regression and Classification Tasks || Transformer Block Coupling and its Correlation with Generalization in LLMs,context / transformers / attention / markov / curious / case / single / layer,"keywords=transformers, transformer, attention, in-context, icl, generalization, linear, language, training, theoretical; title_terms=context / transformers / attention / markov / curious / case / single / layer"
ICLR,2025,12,ICLR_2025_T012,114,3703,0.0307858493113691,"preference, alignment, human, reward, preferences, rlhf, feedback, language, optimization, preference optimization",LLM Training,大模型训练与指令调优,preference / alignment / human,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,policy optimization/reward/control,Online Preference Alignment for Language Models via Count-based Exploration || Bootstrapping Language Models with DPO Implicit Rewards || As Simple as Fine-tuning: LLM Alignment via Bidirectional Negative Feedback Loss || 3D-Properties: Identifying Challenges in DPO and Charting a Path Forward || RRM: Robust Reward Model Training Mitigates Reward Hacking,alignment / language / dpo / reward / online / preference / count / exploration,"keywords=preference, alignment, human, reward, preferences, rlhf, feedback, language, optimization, preference optimization; title_terms=alignment / language / dpo / reward / online / preference / count / exploration"
ICLR,2025,13,ICLR_2025_T013,99,3703,0.0267350796651363,"causal, variables, causal discovery, latent, discovery, counterfactual, features, explanations, treatment, interpretability",Trustworthy AI,幻觉检测与事实性,causal / variables / causal discovery,因果学习：因果发现、反事实与处理效应,Causal ML,causal discovery/counterfactuals,Unifying Causal Representation Learning with the Invariance Principle || A Meta-Learning Approach to Bayesian Causal Discovery || Differentiable Causal Discovery for Latent Hierarchical Causal Models || Causal Representation Learning from Multimodal Biomedical Observations || Efficient and Trustworthy Causal Discovery with Latent Variables and Complex Relations,causal / discovery / representation / latent / unifying / invariance / principle / meta,"keywords=causal, variables, causal discovery, latent, discovery, counterfactual, features, explanations, treatment, interpretability; title_terms=causal / discovery / representation / latent / unifying / invariance / principle / meta"
ICML,2025,0,ICML_2025_T000,446,3330,0.1339339339339339,"language, training, llms, attention, memory, inference, quantization, fine-tuning, tokens, experiments",Other,其他主题：language / training / llms,language / training / llms,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,inference acceleration/compression,Let LLM Tell What to Prune and How Much to Prune || Deliberation in Latent Space via Differentiable Cache Augmentation || SepLLM: Accelerate Large Language Models by Compressing One Segment into One Separator || Efficient Multi-modal Long Context Learning for Training-free Adaptation || An Efficient Matrix Multiplication Algorithm for Accelerating Inference in Binary and Ternary Neural Networks,prune / one / let / llm / tell / what / how / much,"keywords=language, training, llms, attention, memory, inference, quantization, fine-tuning, tokens, experiments; title_terms=prune / one / let / llm / tell / what / how / much"
ICML,2025,1,ICML_2025_T001,411,3330,0.1234234234234234,"policy, reinforcement, algorithm, regret, reward, online, agents, algorithms, control, agent",LLM Agents,智能体与多智能体系统,policy / reinforcement / algorithm,在线决策：Bandit、后悔界与探索,Reinforcement Learning,bandits/regret/exploration,Model-Based Exploration in Monitored Markov Decision Processes || Policy-Regret Minimization in Markov Games with Function Approximation || O-MAPL: Offline Multi-agent Preference Learning || Bellman Unbiasedness: Toward Provably Efficient Distributional Reinforcement Learning with General Value Function Approximation || Sample Complexity of Distributionally Robust Off-Dynamics Reinforcement Learning with Online Interaction,markov / function / approximation / reinforcement / exploration / monitored / decision / processes,"keywords=policy, reinforcement, algorithm, regret, reward, online, agents, algorithms, control, agent; title_terms=markov / function / approximation / reinforcement / exploration / monitored / decision / processes"
ICML,2025,2,ICML_2025_T002,344,3330,0.1033033033033033,"visual, image, multimodal, images, video, existing, information, understanding, experiments, reasoning",LLM Reasoning,大模型推理与思维链,visual / image / multimodal,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,multimodal/VLM understanding,GMAIL: Generative Modality Alignment for generated Image Learning || Elucidating the design space of language models for image generation || Vision-Language Model Selection and Reuse for Downstream Adaptation || Mitigating Object Hallucination in Large Vision-Language Models via Image-Grounded Guidance || Generalizing from SIMPLE to HARD Visual Reasoning: Can We Mitigate Modality Imbalance in VLMs?,image / language / modality / vision / gmail / generative / alignment / generated,"keywords=visual, image, multimodal, images, video, existing, information, understanding, experiments, reasoning; title_terms=image / language / modality / vision / gmail / generative / alignment / generated"
ICML,2025,3,ICML_2025_T003,330,3330,0.0990990990990991,"training, generalization, feature, loss, theoretical, label, deep, framework, classification, features",Other,其他主题：training / generalization / feature,training / generalization / feature,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,domain adaptation/OOD generalization,Simplicity Bias and Optimization Threshold in Two-Layer ReLU Networks || Low-Dimension-to-High-Dimension Generalization and Its Implications for Length Generalization || Rethinking Benign Overfitting in Two-Layer Neural Networks || Relating Misfit to Gain in Weak-to-Strong Generalization Beyond the Squared Loss || Features are fate: a theory of transfer learning in high-dimensional regression,generalization / two / layer / dimension / high / simplicity / bias / optimization,"keywords=training, generalization, feature, loss, theoretical, label, deep, framework, classification, features; title_terms=generalization / two / layer / dimension / high / simplicity / bias / optimization"
ICML,2025,4,ICML_2025_T004,308,3330,0.0924924924924924,"reasoning, llms, language, llm, code, evaluation, framework, language llms, agents, human",LLM Agents,智能体与多智能体系统,reasoning / llms / language,代码大模型：代码生成、程序理解与评测,Code Intelligence,code LLMs/generation/evaluation,Benchmarking Abstract and Reasoning Abilities Through A Theoretical Perspective || ZebraLogic: On the Scaling Limits of LLMs for Logical Reasoning || Reasoning-as-Logic-Units: Scaling Test-Time Reasoning in Large Language Models Through Logic Unit Alignment || RE-IMAGINE: Symbolic Benchmark Synthesis for Reasoning Evaluation || From Passive to Active Reasoning: Can Large Language Models Ask the Right Questions under Incomplete Information?,reasoning / through / scaling / logic / language / benchmarking / abstract / abilities,"keywords=reasoning, llms, language, llm, code, evaluation, framework, language llms, agents, human; title_terms=reasoning / through / scaling / logic / language / benchmarking / abstract / abilities"
ICML,2025,5,ICML_2025_T005,267,3330,0.0801801801801801,"privacy, attacks, adversarial, unlearning, federated, private, safety, llms, training, robustness",Security / Privacy,隐私安全、攻击与鲁棒性,privacy / attacks / adversarial,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,adversarial/backdoor/watermark/privacy,Underestimated Privacy Risks for Minority Populations in Large Language Model Unlearning || PoisonBench: Assessing Language Model Vulnerability to Poisoned Preference Data || Fragments to Facts: Partial-Information Fragment Inference from LLMs || Leveraging Per-Instance Privacy for Machine Unlearning || Hidden No More: Attacking and Defending Private Third-Party LLM Inference,privacy / language / unlearning / inference / underestimated / risks / minority / populations,"keywords=privacy, attacks, adversarial, unlearning, federated, private, safety, llms, training, robustness; title_terms=privacy / language / unlearning / inference / underestimated / risks / minority / populations"
ICML,2025,6,ICML_2025_T006,238,3330,0.0714714714714714,"diffusion, image, generation, generative, images, training, sampling, noise, flow, process",Generative AI,图像生成与扩散模型,diffusion / image / generation,生成模型：文生图、扩散采样与图像编辑,Generative AI,text-to-image diffusion/editing,Morse: Dual-Sampling for Lossless Acceleration of Diffusion Models || Distillation of Discrete Diffusion through Dimensional Correlations || Revisiting Diffusion Models: From Generative Pre-training to One-Step Generation || Distributional Diffusion Models with Scoring Rules || MGD$^3$ : Mode-Guided Dataset Distillation using Diffusion Models,diffusion / distillation / morse / dual / sampling / lossless / acceleration / discrete,"keywords=diffusion, image, generation, generative, images, training, sampling, noise, flow, process; title_terms=diffusion / distillation / morse / dual / sampling / lossless / acceleration / discrete"
ICML,2025,7,ICML_2025_T007,220,3330,0.066066066066066,"algorithm, clustering, optimization, algorithms, convergence, problem, problems, optimal, complexity, stochastic",Optimization,优化算法与训练动力学,algorithm / clustering / optimization,优化理论：随机/非凸优化与收敛率,Optimization,stochastic/non-convex optimization,A Generalization Result for Convergence in Learning-to-Optimize || Dimension-Free Adaptive Subgradient Methods with Frequent Directions || General framework for online-to-nonconvex conversion: Schedule-free SGD is also effective for nonconvex optimization || Provable Benefit of Random Permutations over Uniform Sampling in Stochastic Coordinate Descent || Revisiting Convergence: Shuffling Complexity Beyond Lipschitz Smoothness,convergence / free / nonconvex / generalization / result / optimize / dimension / adaptive,"keywords=algorithm, clustering, optimization, algorithms, convergence, problem, problems, optimal, complexity, stochastic; title_terms=convergence / free / nonconvex / generalization / result / optimize / dimension / adaptive"
ICML,2025,8,ICML_2025_T008,181,3330,0.0543543543543543,"causal, prediction, conformal, bayesian, inference, treatment, conformal prediction, effects, estimation, coverage",LLM / IR,检索增强生成与信息检索,causal / prediction / conformal,因果学习：因果发现、反事实与处理效应,Causal ML,causal discovery/counterfactuals,Continuous Bayesian Model Selection for Multivariate Causal Discovery || Local Identifying Causal Relations in the Presence of Latent Variables || Bayesian Active Learning for Bivariate Causal Discovery || Since Faithfulness Fails: The Performance Limits of Neural Causal Discovery || Sanity Checking Causal Representation Learning on a Simple Real-World System,causal / discovery / bayesian / continuous / selection / multivariate / local / identifying,"keywords=causal, prediction, conformal, bayesian, inference, treatment, conformal prediction, effects, estimation, coverage; title_terms=causal / discovery / bayesian / continuous / selection / multivariate / local / identifying"
ICML,2025,9,ICML_2025_T009,172,3330,0.0516516516516516,"graph, graphs, gnns, node, theoretical, information, generalization, framework, graph gnns, experiments",Graph Learning,图学习与图神经网络,graph / graphs / gnns,图学习：GNN、节点分类与链接预测,Graph Learning,GNN/node/link prediction,Beyond Message Passing: Neural Graph Pattern Machine || On the Interplay between Graph Structure and Learning Algorithms in Graph Neural Networks || Towards characterizing the value of edge embeddings in Graph Neural Networks || Does Graph Prompt Work? A Data Operation Perspective with Theoretical Analysis || A Manifold Perspective on the Statistical Generalization of Graph Neural Networks,graph / perspective / beyond / message / passing / pattern / machine / interplay,"keywords=graph, graphs, gnns, node, theoretical, information, generalization, framework, graph gnns, experiments; title_terms=graph / perspective / beyond / message / passing / pattern / machine / interplay"
ICML,2025,10,ICML_2025_T010,154,3330,0.0462462462462462,"time, series, time series, forecasting, temporal, dynamics, pdes, time series forecasting, series forecasting, framework",AI for Science,科学计算与物理方程建模,time / series / time series,时序建模：时间序列预测、动力系统与基础模型,Time Series,time-series forecasting/dynamical systems,Sundial: A Family of Highly Capable Time Series Foundation Models || KoNODE: Koopman-Driven Neural Ordinary Differential Equations with Evolving Parameters for Time Series Analysis || CMoS: Rethinking Time Series Prediction Through the Lens of Chunk-wise Spatial Correlations || Towards a General Time Series Forecasting Model with Unified Representation and Adaptive Transfer || Exploring Representations and Interventions in Time Series Foundation Models,time / series / foundation / sundial / family / highly / capable / konode,"keywords=time, series, time series, forecasting, temporal, dynamics, pdes, time series forecasting, series forecasting, framework; title_terms=time / series / foundation / sundial / family / highly / capable / konode"
ICML,2025,11,ICML_2025_T011,151,3330,0.0453453453453453,"protein, molecular, generation, molecules, generative, sparse, design, saes, diffusion, prediction",Generative AI,图像生成与扩散模型,protein / molecular / generation,生成模型：扩散模型、采样与内容生成,Generative AI,diffusion/sampling/content generation,Beyond Atoms: Enhancing Molecular Pretrained Representations with 3D Space Modeling || UniMoMo: Unified Generative Modeling of 3D Molecules for De Novo Binder Design || DiffMS: Diffusion Generation of Molecules Conditioned on Mass Spectra || Pretraining Generative Flow Networks with Inexpensive Rewards for Molecular Graph Generation || Diffusion on Language Model Encodings for Protein Sequence Generation,generation / molecular / modeling / generative / molecules / diffusion / beyond / atoms,"keywords=protein, molecular, generation, molecules, generative, sparse, design, saes, diffusion, prediction; title_terms=generation / molecular / modeling / generative / molecules / diffusion / beyond / atoms"
ICML,2025,12,ICML_2025_T012,108,3330,0.0324324324324324,"preference, reward, alignment, preferences, human, optimization, feedback, rlhf, language, human preferences",LLM Training,大模型训练与指令调优,preference / reward / alignment,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,policy optimization/reward/control,Explicit Preference Optimization: No Need for an Implicit Reward Model || MPO: An Efficient Post-Processing Framework for Mixing Diverse Preference Alignment || Design Considerations in Offline Preference-based RL || Reward-Augmented Data Enhances Direct Preference Alignment of LLMs || Beyond Bradley-Terry Models: A General Preference Model for Language Model Alignment,preference / alignment / reward / explicit / optimization / need / implicit / mpo,"keywords=preference, reward, alignment, preferences, human, optimization, feedback, rlhf, language, human preferences; title_terms=preference / alignment / reward / explicit / optimization / need / implicit / mpo"
IJCAI,2025,0,IJCAI_2025_T000,277,1280,0.21640625,"image, visual, features, multimodal, video, existing, semantic, information, images, experiments",Multimodal AI,多模态理解与视觉语言模型,image / visual / features,多模态理解：视觉语言表征与跨模态对齐,Multimodal AI,vision-language representation/alignment,Understanding Visual Detail Hallucinations of Large Vision-Language Models || Robult: Leveraging Redundancy and Modality-Specific Features for Robust Multimodal Learning || Words Over Pixels? Rethinking Vision in Multimodal Large Language Models || Boosting Visual Knowledge-Intensive Training for LVLMs Through Causality-Driven Visual Object Completion || Prompt-Free Conditional Diffusion for Multi-object Image Augmentation,visual / vision / language / multimodal / object / understanding / detail / hallucinations,"keywords=image, visual, features, multimodal, video, existing, semantic, information, images, experiments; title_terms=visual / vision / language / multimodal / object / understanding / detail / hallucinations"
IJCAI,2025,1,IJCAI_2025_T001,235,1280,0.18359375,"agents, reinforcement, planning, framework, policy, knowledge, agent, reward, systems, reasoning",LLM Agents,智能体与多智能体系统,agents / reinforcement / planning,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,policy optimization/reward/control,"Explain It as Simple as Possible, but No Simpler – Explanation via Model Simplification for Addressing Inferential Gap (Abstract Reprint) || Rule-Guided Reinforcement Learning Policy Evaluation and Improvement || A Survey on the Feedback Mechanism of LLM-based AI Agents || Reward Models in Deep Reinforcement Learning: A Survey || Grounding Open-Domain Knowledge from LLMs to Real-World Reinforcement Learning Tasks: A Survey",reinforcement / survey / explain / simple / possible / but / simpler / explanation,"keywords=agents, reinforcement, planning, framework, policy, knowledge, agent, reward, systems, reasoning; title_terms=reinforcement / survey / explain / simple / possible / but / simpler / explanation"
IJCAI,2025,2,IJCAI_2025_T002,164,1280,0.128125,"graph, clustering, multi-view, information, node, label, graphs, existing, contrastive, nodes",Graph Learning,图学习与图神经网络,graph / clustering / multi-view,图学习：图聚类、表示学习与结构匹配,Graph Learning,graph clustering/representation/matching,Robust Graph Contrastive Learning for Incomplete Multi-view Clustering || Rethinking Graph Contrastive Learning Through Relative Similarity Preservation || Learn from Global Rather Than Local: Consistent Context-Aware Representation Learning for Multi-View Graph Clustering || Going Beyond Consistency: Target-oriented Multi-view Graph Neural Network || OS-GCL: A One-Shot Learner in Graph Contrastive Learning,graph / contrastive / multi / view / clustering / incomplete / rethinking / through,"keywords=graph, clustering, multi-view, information, node, label, graphs, existing, contrastive, nodes; title_terms=graph / contrastive / multi / view / clustering / incomplete / rethinking / through"
IJCAI,2025,3,IJCAI_2025_T003,159,1280,0.12421875,"llms, knowledge, language, reasoning, generation, language llms, llm, framework, existing, music",LLM Reasoning,大模型推理与思维链,llms / knowledge / language,大模型推理：问答、常识与思维链,LLM Reasoning,QA/commonsense/chain-of-thought reasoning,"Learn to Think: Bootstrapping LLM Logic Through Graph Representation Learning || Toward Reliable Scientific Hypothesis Generation: Evaluating Truthfulness and Hallucination in Large Language Models || Exploring the Trade-Offs: Quantization Methods, Task Difficulty, and Model Size in Large Language Models From Edge to Giant || Not All Layers of LLMs Are Necessary During Inference || Evaluating and Mitigating Linguistic Discrimination in Large Language Models: Perspectives on Safety Equity and Knowledge Equity",language / evaluating / equity / learn / think / bootstrapping / llm / logic,"keywords=llms, knowledge, language, reasoning, generation, language llms, llm, framework, existing, music; title_terms=language / evaluating / equity / learn / think / bootstrapping / llm / logic"
IJCAI,2025,4,IJCAI_2025_T004,139,1280,0.10859375,"time, series, time series, forecasting, temporal, prediction, spatio-temporal, patterns, experiments, modeling",Time Series,时间序列预测,time / series / time series,时序建模：时间序列预测、动力系统与基础模型,Time Series,time-series forecasting/dynamical systems,TCDM: A Temporal Correlation-Empowered Diffusion Model for Time Series Forecasting || A Dynamic Stiefel Graph Neural Network for Efficient Spatio-Temporal Time Series Forecasting || Non-collective Calibrating Strategy for Time Series Forecasting || Filling the Missings: Spatiotemporal Data Imputation by Conditional Diffusion || State Feedback Enhanced Graph Differential Equations for Multivariate Time Series Forecasting,time / series / forecasting / temporal / diffusion / graph / tcdm / correlation,"keywords=time, series, time series, forecasting, temporal, prediction, spatio-temporal, patterns, experiments, modeling; title_terms=time / series / forecasting / temporal / diffusion / graph / tcdm / correlation"
IJCAI,2025,5,IJCAI_2025_T005,119,1280,0.09296875,"problem, algorithm, optimization, algorithms, agents, number, search, problems, approximation, optimal",LLM Agents,智能体与多智能体系统,problem / algorithm / optimization,优化理论：梯度方法、收敛性与训练动力学,Optimization,gradient optimization/training dynamics,Interval Selection with Binary Predictions || More Efforts Towards Fixed-Parameter Approximability of Multiwinner Rules || Not in My Backyard! Temporal Voting Over Public Chores || EF1 and EFX Orientations || Preference Elicitation for Multi-objective Combinatorial Optimization with Active Learning and Maximum Likelihood Estimation,interval / selection / binary / predictions / more / efforts / fixed / parameter,"keywords=problem, algorithm, optimization, algorithms, agents, number, search, problems, approximation, optimal; title_terms=interval / selection / binary / predictions / more / efforts / fixed / parameter"
IJCAI,2025,6,IJCAI_2025_T006,86,1280,0.0671875,"federated, attacks, training, adversarial, attack, clients, local, fairness, backdoor, existing",Security / Privacy,隐私安全、攻击与鲁棒性,federated / attacks / training,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,adversarial/backdoor/watermark/privacy,FedHAN: A Cache-Based Semi-Asynchronous Federated Learning Framework Defending Against Poisoning Attacks in Heterogeneous Clients || FAST: A Lightweight Mechanism Unleashing Arbitrary Client Participation in Federated Learning || FedCPD:Personalized Federated Learning with Prototype-Enhanced Representation and Memory Distillation || Generic Adversarial Attack Framework Against Vertical Federated Learning || A Multi-Granularity Clustering Approach for Federated Backdoor Defense with the Adam Optimizer,federated / framework / against / fedhan / cache / semi / asynchronous / defending,"keywords=federated, attacks, training, adversarial, attack, clients, local, fairness, backdoor, existing; title_terms=federated / framework / against / fedhan / cache / semi / asynchronous / defending"
