venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
MICCAI,2025,1,MICCAI_2025_T000,18,65,27.69,医疗视觉：医学影像分割、病理与临床影像,AI for Health,"segmentation, image, image segmentation, medical, medical image segmentation",CENet: Context Enhancement Network for Medical Image Segmentation || Knowledge Bridges the Intent Gap: Contextual Fusion in Medical Fine-Grained Segmentation || Cycle Context Verification for In-Context Medical Image Segmentation || Location-Aware Parameter Fine-Tuning for Multimodal Image Segmentation || Frequency-Enhanced Multi-granularity Context Network for Efficient Vertebrae Segmentation
MICCAI,2025,2,MICCAI_2025_T001,15,65,23.08,视觉感知：目标检测、识别与视觉表征,Computer Vision,"fusion, classification, detection, feature, multi-modal",Lymph Node Metastasis Classification with Prototype-Guided Multiple Instance Aggregation and Heterogeneous Feature Fusion || Multimodal Fusion Network with Distribution-Based Tumor-Marker Imputation for Multi-origin Metastatic Cervical Lymphadenopathy Classification || MIBF-Net: Multi-Modal Information Balanced Fusion Network for Clinical Diagnosis via Patient Narratives and Lesion Image || PDF-Net: Prototype-Aware Dynamic Fusion Network for Nasopharyngeal Carcinoma T-Staging Classification with Epstein-Barr Virus DNA || SAMASK-CLTR: A Spatial-Aware Mask Guided Learning Model for Benign and Malignant Tumor Classification in ABUS
MICCAI,2025,3,MICCAI_2025_T002,14,65,21.54,科学计算：神经算子、PDE与物理建模,AI for Science,"physics-informed, modeling, cardiac, mapping, representations",Global and Local Contrastive Learning for Joint Representations from Cardiac MRI and ECG || Meta-learning Physics-Informed Neural Networks for Personalized Cardiac Modeling || TMSE: Tri-Modal Survival Estimation with Context-Aware Tissue Prototype and Attention-Entropy Interaction || MNM: Multi-level Neuroimaging Meta-analysis with Hyperbolic Brain-Text Representations || Pre-to-Post Operative MRI Generation with Retrieval-Based Visual In-Context Learning
MICCAI,2025,4,MICCAI_2025_T003,11,65,16.92,医疗视觉：医学影像分割、病理与临床影像,AI for Health,"mamba, medical image, medical, image, multi-view",Dual Correlation-Aware Mamba for Microvascular Obstruction Identification in Non-contrast Cine Cardiac Magnetic Resonance || XFMamba: Cross-Fusion Mamba for Multi-view Medical Image Classification || A Composite Alignment-Aware Framework for Myocardial Lesion Segmentation in Multi-sequence CMR Images || Self-supervised Multiview Xray Matching || RadioFormer: Integrating Radiologist Inductive Bias for Tumor Classification on Multi-Sequence MR Images
MICCAI,2025,5,MICCAI_2025_T004,7,65,10.77,多模态理解：视觉语言表征与跨模态对齐,Multimodal AI,"multimodal, emotion, emotion recognition, recognition, multimodal emotion",CBrain: Cross-Modal Learning for Brain Vigilance Detection in Resting-State fMRI || Hybrid-View Attention Network for Clinically Significant Prostate Cancer Classification in Transrectal Ultrasound || Lymphoma Prognosis with Lesion-Anatomy Context Fusion and Attention-Based Multi-lesion Aggregation || A Holistic Time-Aware Classification Model for Multimodal Longitudinal Patient Data || Multi-expert Collaboration and Knowledge Enhancement Network for Multimodal Emotion Recognition
NAACL,2025,1,NAACL_2025_T000,98,718,13.65,高效大模型：长上下文、注意力与推理优化,Efficient LLMs,"language, llms, training, llm, knowledge","Learning vs Retrieval: The Role of In-Context Examples in Regression with Large Language Models || F lexi GPT : Pruning and Extending Large Language Models with Low-Rank Weight Sharing || The Good, The Bad, and The Greedy: Evaluation of LLM s Should Not Ignore Non-Determinism || The Impact of Inference Acceleration on Bias of LLM s || Related Knowledge Perturbation Matters: Rethinking Multiple Pieces of Knowledge Editing in Same-Subject"
NAACL,2025,2,NAACL_2025_T001,80,718,11.14,大模型评测：人类偏好、任务指标与领域评估,LLM Evaluation,"llms, language, evaluation, text, news",Evaluating Small Language Models for News Summarization: Implications and Factors Influencing Performance || P lag B ench: Exploring the Duality of Large Language Models in Plagiarism Generation and Detection || ETHIC : Evaluating Large Language Models on Long-Context Tasks with High Information Coverage || Measuring and Benchmarking Large Language Models’ Capabilities to Generate Persuasive Language || LLM s Are Biased Towards Output Formats! Systematically Evaluating and Mitigating Output Format Bias of LLM s
NAACL,2025,3,NAACL_2025_T002,80,718,11.14,检索增强大模型：RAG、知识注入与问答,LLM / IR,"retrieval, rag, llms, question, generation","Fact, Fetch, and Reason: A Unified Evaluation of Retrieval-Augmented Generation || Analyzing and Improving Coherence of Large Language Models in Question Answering || F ollow IR : Evaluating and Teaching Information Retrieval Models to Follow Instructions || Towards Knowledge Checking in Retrieval-augmented Generation: A Representation Perspective || Rationale-Guided Retrieval Augmented Generation for Medical Question Answering"
NAACL,2025,4,NAACL_2025_T003,78,718,10.86,语音音频：ASR、说话人与音频理解,Speech / Audio,"languages, language, multilingual, translation, speech",Is Translation All You Need? A Study on Solving Multilingual Tasks with Large Language Models || I roko B ench: A New Benchmark for A frican Languages in the Age of Large Language Models || Multilingual Needle in a Haystack: Investigating Long-Context Behavior of Multilingual Large Language Models || MILU : A Multi-task I ndic Language Understanding Benchmark || Pipeline Analysis for Developing Instruct LLM s in Low-Resource Languages: A Case Study on B asque
NAACL,2025,5,NAACL_2025_T004,77,718,10.72,大模型训练：微调、数据配方与任务适配,LLM,"agents, llms, language, framework, agent",A gent S ense: Benchmarking Social Intelligence of Language Agents through Interactive Scenarios || Language Model Council: Democratically Benchmarking Foundation Models on Highly Subjective Tasks || Hello Again! LLM -powered Personalized Agent for Long-term Dialogue || Revealing the Barriers of Language Agents in Planning || JMMMU : A J apanese Massive Multi-discipline Multimodal Understanding Benchmark for Culture-aware Evaluation
NAACL,2025,6,NAACL_2025_T005,61,718,8.5,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"cultural, llms, bias, language, social",Uncovering Bias in Large Vision-Language Models at Scale with Counterfactuals || N orm A d: A Framework for Measuring the Cultural Adaptability of Large Language Models || Navigating the Cultural Kaleidoscope: A Hitchhiker’s Guide to Sensitivity in Large Language Models || Does Mapo Tofu Contain Coffee? Probing LLM s for Food-related Cultural Knowledge || ACCESS : A Benchmark for Abstract Causal Event Discovery and Reasoning
NAACL,2025,7,NAACL_2025_T006,57,718,7.94,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"multimodal, visual, hallucinations, image, images",MLLM -Bench: Evaluating Multimodal LLM s with Per-sample Criteria || MME val P ro: Calibrating Multimodal Benchmarks Towards Trustworthy and Efficient Evaluation || A Cognitive Evaluation Benchmark of Image Reasoning and Description for Large Vision-Language Models || Bridging the Visual Gap: Fine-Tuning Multimodal Models with Knowledge-Adapted Captions || Towards Quantifying Commonsense Reasoning with Mechanistic Insights
NAACL,2025,8,NAACL_2025_T007,51,718,7.1,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"language, llms, word, human, semantic",Lost in Inference: Rediscovering the Role of Natural Language Inference for Large Language Models || A Distributional Perspective on Word Learning in Neural Language Models || SCIUR us: Shared Circuits for Interpretable Uncertainty Representations in Language Models || Characterizing the Role of Similarity in the Property Inferences of Language Models || Evaluating Morphological Compositional Generalization in Large Language Models
NAACL,2025,9,NAACL_2025_T008,46,718,6.41,大模型推理：问答、常识与思维链,LLM Reasoning,"reasoning, llms, language, llm, language llms",Towards Robust Knowledge Representations in Multilingual LLM s for Equivalence and Inheritance based Consistent Reasoning || LLM s Are Not Intelligent Thinkers: Introducing Mathematical Topic Tree Benchmark for Comprehensive Evaluation of LLM s || G round C ocoa: A Benchmark for Evaluating Compositional & Conditional Reasoning in Language Models || LLM 2: Let Large Language Models Harness System 2 Reasoning || Forest for the Trees: Overarching Prompting Evokes High-Level Reasoning in Large Language Models
NAACL,2025,10,NAACL_2025_T009,43,718,5.99,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"safety, attacks, attack, llms, privacy",Diversity Helps Jailbreak Large Language Models || ALPACA AGAINST VICUNA : Using LLM s to Uncover Memorization of LLM s || S afety Q uizzer: Timely and Dynamic Evaluation on the Safety of LLM s || Defense against Prompt Injection Attacks via Mixture of Encodings || I mg T rojan: Jailbreaking Vision-Language Models with ONE Image
NAACL,2025,11,NAACL_2025_T010,25,718,3.48,代码大模型：代码生成、程序理解与评测,Code Intelligence,"code, llms, language, evaluation, llm",R e IFE : Re-evaluating Instruction-Following Evaluation || m H uman E val - A Multilingual Benchmark to Evaluate Large Language Models for Code Generation || What Did I Do Wrong? Quantifying LLM s’ Sensitivity and Consistency to Prompt Engineering || Benchmarking Language Model Creativity: A Case Study on Code Generation || Stronger Models are Not Always Stronger Teachers for Instruction Tuning
NAACL,2025,12,NAACL_2025_T011,22,718,3.06,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"preference, reward, alignment, optimization, language",I nfo PO : On Mutual Information Maximization for Large Language Model Alignment || L i PO : Listwise Preference Optimization through Learning-to-Rank || BPO : Towards Balanced Preference Optimization between Knowledge Breadth and Depth in Alignment || DPL : Diverse Preference Learning Without A Reference Model || A Systematic Examination of Preference Learning through the Lens of Instruction-Following
NeurIPS,2025,1,NeurIPS_2025_T000,675,5286,12.77,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, reasoning, multimodal, video, understanding",VCM: Vision Concept Modeling with Adaptive Vision Token Compression via Instruction Fine-Tuning || PARTONOMY: Large Multimodal Models with Part-Level Visual Understanding || Balanced Token Pruning: Accelerating Vision Language Models Beyond Local Optimization || OpenVLThinker: Complex Vision-Language Reasoning via Iterative SFT-RL Cycles || Each Complexity Deserves a Pruning Policy
NeurIPS,2025,2,NeurIPS_2025_T001,600,5286,11.35,生成模型：视频扩散生成与编辑,Generative AI,"video, motion, scene, generation, reconstruction",Building 3D Representations and Generating Motions From a Single Image via Video-Generation || WorldWeaver: Generating Long-Horizon Video Worlds via Rich Perception || Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding || Surface-Aware Feed-Forward Quadratic Gaussian for Frame Interpolation with Large Motion || Wan-Move: Motion-controllable Video Generation via Latent Trajectory Guidance
NeurIPS,2025,3,NeurIPS_2025_T002,577,5286,10.92,大模型推理：问答、常识与思维链,LLM Reasoning,"reasoning, llms, language, llm, training",Incentivizing Reasoning for Advanced Instruction-Following of Large Language Models || Eliciting Reasoning in Language Models with Cognitive Tools || Learning to Think: Information-Theoretic Reinforcement Fine-Tuning for LLMs || RAST: Reasoning Activation in LLMs via Small-model Transfer || When Thinking Fails: The Pitfalls of Reasoning for Instruction-Following in LLMs
NeurIPS,2025,4,NeurIPS_2025_T003,536,5286,10.14,在线决策：Bandit、后悔界与探索,Reinforcement Learning,"policy, reinforcement, regret, optimization, algorithm",On the Global Optimality of Policy Gradient Methods in General Utility Reinforcement Learning || Exploration from a Primal-Dual Lens: Value-Incentivized Actor-Critic Methods for Sample-Efficient Online RL || Outcome-Based Online Reinforcement Learning: Algorithms and Fundamental Limits || Learning Equilibria from Data: Provably Efficient Multi-Agent Imitation Learning || Efficient Preference-Based Reinforcement Learning: Randomized Exploration meets Experimental Design
NeurIPS,2025,5,NeurIPS_2025_T004,508,5286,9.61,因果学习：因果发现、反事实与处理效应,Causal ML,"causal, algorithm, inference, distribution, bounds",Marginal-Nonuniform PAC Learnability || A Unified Framework for Provably Efficient Algorithms to Estimate Shapley Values || Selective Omniprediction and Fair Abstention || Differentiable Structure Learning and Causal Discovery for General Binary Data || Fast Rate Bounds for Multi-Task and Meta-Learning with Different Sample Sizes
NeurIPS,2025,6,NeurIPS_2025_T005,435,5286,8.23,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generation, generative, sampling",Fast constrained sampling in pre-trained diffusion models || Mean Flows for One-step Generative Modeling || Simple Distillation for One-Step Diffusion Models || Shortcutting Pre-trained Flow Matching Diffusion Models is Almost Free Lunch || TADA: Improved Diffusion Sampling with Training-free Augmented DynAmics
NeurIPS,2025,7,NeurIPS_2025_T006,429,5286,8.12,联邦大模型微调：LoRA、客户端异构与模型合并,Efficient LLMs,"training, language, llms, memory, lora","Mixture-of-Recursions: Learning Dynamic Recursive Depths for Adaptive Token-Level Computation || FP4 All the Way: Fully Quantized Training of Large Language Models || Through the River: Understanding the Benefit of Schedule-Free Methods for Language Model Training || MISA: Memory-Efficient LLMs Optimization with Module-wise Importance Sampling || Homogeneous Keys, Heterogeneous Values: Exploiting Local KV Cache Asymmetry for Long-Context LLMs"
NeurIPS,2025,8,NeurIPS_2025_T007,340,5286,6.43,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"gradient, optimization, convergence, training, generalization",Quantitative convergence of trained neural networks to Gaussian processes || A Minimalist Example of Edge-of-Stability and Progressive Sharpening || The Nuclear Route: Sharp Asymptotics of ERM in Overparameterized Quadratic Networks || A geometric framework for momentum-based optimizers for low-rank training || Efficient Training of Minimal and Maximal Low-Rank Recurrent Neural Networks
NeurIPS,2025,9,NeurIPS_2025_T008,255,5286,4.82,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"attacks, adversarial, attack, safety, unlearning",Exploring the limits of strong membership inference attacks on large language models || Black-Box Membership Inference Attack for LVLMs via Prior Knowledge-Calibrated Memory Probing || A Frustratingly Simple Yet Highly Effective Attack Baseline: Over 90% Success Rate Against the Strong Black-box Models of GPT-4.5/4o/o1 || The VLLM Safety Paradox: Dual Ease in Jailbreak Attack and Defense || Towards Building Model/Prompt-Transferable Attackers against Large Vision-Language Models
NeurIPS,2025,10,NeurIPS_2025_T009,253,5286,4.79,检索增强大模型：RAG、知识注入与问答,LLM / IR,"graph, graphs, node, gnns, knowledge",Generative Graph Pattern Machine || Equivariance Everywhere All At Once: A Recipe for Graph Foundation Models || The Underappreciated Power of Vision Models for Graph Structural Understanding || One for All: Universal Topological Primitive Transfer for Graph Structure Learning || Bridging Theory and Practice in Link Representation with Graph Neural Networks
NeurIPS,2025,11,NeurIPS_2025_T010,169,5286,3.2,神经科学AI：脑活动建模、EEG与脉冲网络,AI for Neuroscience,"brain, activity, dynamics, spiking, neurons","Modeling Dynamic Neural Activity by combining Naturalistic Video Stimuli and Stimulus-independent Latent Factors || A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks || High-dimensional neuronal activity from low-dimensional latent dynamics: a solvable model || Dynamical modeling of nonlinear latent factors in multiscale neural activity with real-time inference || Generalized and Invariant Single-Neuron In-Vivo Activity Representation Learning"
NeurIPS,2025,12,NeurIPS_2025_T011,135,5286,2.55,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"attention, transformers, transformer, icl, language",Transformers Learn Faster with Semantic Focus || Dynamical Properties of Tokens in Self-Attention and Effects of Positional Encoding || Pool Me Wisely: On the Effect of Pooling in Transformer-Based Models || Bigram Subnetworks: Mapping to Next Tokens in Transformer Language Models || Beyond Components: Singular Vector-Based Interpretability of Transformer Circuits
NeurIPS,2025,13,NeurIPS_2025_T012,129,5286,2.44,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, forecasting, detection",Time Series Generation Under Data Scarcity: A Unified Generative Modeling Approach || TimeEmb: A Lightweight Static-Dynamic Disentanglement Framework for Time Series Forecasting || This Time is Different: An Observability Perspective on Time Series Foundation Models || TimePerceiver: An Encoder-Decoder Framework for Generalized Time-Series Forecasting || How Different from the Past? Spatio-Temporal Time Series Forecasting with Self-Supervised Deviation Learning
NeurIPS,2025,14,NeurIPS_2025_T013,125,5286,2.36,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"preference, reward, alignment, preferences, human",Proximalized Preference Optimization for Diverse Feedback Types: A Decomposed Perspective on DPO || What Matters in Data for DPO? || Can DPO Learn Diverse Human Values? A Theoretical Scaling Law || Implicit Reward as the Bridge: A Unified View of SFT and DPO Connections || Less is More: Improving LLM Alignment via Preference Data Selection
NeurIPS,2025,15,NeurIPS_2025_T014,120,5286,2.27,生成模型：扩散模型、采样与内容生成,Generative AI,"protein, molecular, design, drug, generation",Unified all-atom molecule generation with neural fields || Controllable 3D Molecular Generation for Structure-Based Drug Design Through Bayesian Flow Networks and Gradient Integration || Rationalized All-Atom Protein Design with Unified Multi-Modal Bayesian Flow || Amortized Sampling with Transferable Normalizing Flows || Pareto-Optimal Energy Alignment for Designing Nature-Like Antibodies
SIGGRAPH,2025,1,SIGGRAPH_2025_T000,44,161,27.33,生成模型：文生图、扩散采样与图像编辑,Generative AI,"generation, motion, control, image, animatable",GAIA: Generative Animatable Interactive Avatars with Expression-conditioned Gaussians || PLT: Part-Wise Latent Tokens as Adaptable Motion Priors for Physically Simulated Characters || Large-Scale Multi-Character Interaction Synthesis || InstanceGen: Image Generation with Instance-level Instructions || AutoKeyframe: Autoregressive Keyframe Generation for Human Motion Synthesis and Editing
SIGGRAPH,2025,2,SIGGRAPH_2025_T001,38,161,23.6,生成模型：扩散模型、采样与内容生成,Generative AI,"generation, deformation, shape, simulation, materials",MatCLIP: Light- and Shape-Insensitive Assignment of PBR Material Models || Physics-inspired Estimation of Optimal Cloth Mesh Resolution || Generative detail enhancement for physically based materials || On Planar Shape Interpolation With Logarithmic Metric Blending || Hyper-Dimensional Deformation Simulation
SIGGRAPH,2025,3,SIGGRAPH_2025_T002,29,161,18.01,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"rendering, gaussian, sampling, monte carlo, monte",Image-space Adaptive Sampling for Fast Inverse Rendering || Gaussian Compression for Precomputed Indirect Illumination || 3DGS2: Near Second-order Converging 3D Gaussian Splatting || Guided Lens Sampling for Efficient Monte Carlo Circle-of-Confusion Rendering || Neural BRDF Importance Sampling by Reparameterization
SIGGRAPH,2025,4,SIGGRAPH_2025_T003,17,161,10.56,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"gaussian, avatars, reconstruction, scene, full-body",ScaffoldAvatar: High-Fidelity Gaussian Avatars with Patch Expressions || GSHeadRelight: Fast Relightability for 3D Gaussian Head Synthesis || 3D Stylization via Large Reconstruction Model || 3D-Fixup: Advancing Photo Editing with 3D Priors || Splat and Replace: 3D Reconstruction with Repetitive Elements
SIGGRAPH,2025,5,SIGGRAPH_2025_T004,17,161,10.56,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, editing, image editing, view",LightLab: Controlling Light Sources in Images with Diffusion Models || pOps: Photo-Inspired Diffusion Operators || Cora: Correspondence-aware image editing using few step diffusion || PartEdit: Fine-Grained Image Editing using Pre-Trained Diffusion Models || CMD: Controllable Multiview Diffusion for 3D Editing and Progressive Generation
SIGGRAPH,2025,6,SIGGRAPH_2025_T005,16,161,9.94,生成模型：视频扩散生成与编辑,Generative AI,"video, motion, generation, aware, video generation",MotionCanvas: Cinematic Shot Design with Controllable Image-to-Video Generation || LayerFlow: A Unified Model for Layer-aware Video Generation || VideoPainter: Any-length Video Inpainting and Editing with Plug-and-Play Context Control || Diffusion as Shader: 3D-aware Video Diffusion for Versatile Video Generation Control || GaVS: 3D-Grounded Video Stabilization via Temporally-Consistent Local Reconstruction and Rendering
SIGGRAPH-Asia,2025,1,SIGGRAPH-Asia_2025_T000,56,192,29.17,生成模型：视频扩散生成与编辑,Generative AI,"video, motion, generation, human, animation","Uni3C: Unifying Precisely 3D-Enhanced Camera and Human Motion Controls for Video Generation || AnimaX: Animating the Inanimate in 3D with Joint Video-Pose Diffusion Models || X-UniMotion: Animating Human Images with Expressive, Unified and Identity-Agnostic Motion Latents || Uni-Inter: Unifying 3D Human Motion Synthesis Across Diverse Interaction Contexts || Generating Detailed Character Motion from Blocking Poses"
SIGGRAPH-Asia,2025,2,SIGGRAPH-Asia_2025_T001,31,192,16.15,三维视觉：点云、深度估计与相机姿态,3D Vision,"estimation, reconstruction, scene, light, relighting",Vertex Features for Neural Global Illumination || Transient LASSO: Transient Large-Scale Scene Reconstruction || EBREnv: SVBRDF Estimation in Uncontrolled Environment Lighting via Exemplar-Based Representation || GenLit: Reformulating Single-Image Relighting as Video Generation || S 3 Imagery: Specular Shading from Scratch-Anisotropy
SIGGRAPH-Asia,2025,3,SIGGRAPH-Asia_2025_T002,29,192,15.1,优化理论：梯度方法、收敛性与训练动力学,Optimization,"shape, design, optimization, mesh, scene",Light-SQ: Structure-aware Shape Abstraction with Superquadrics for Generated Meshes || ShapeGen: Towards High-Quality 3D Shape Synthesis || MATStruct: High-quality Medial Mesh Computation via Structure-aware Variational Optimization || PhysiOpt: Physics-Driven Shape Optimization for 3D Generative Models || SPGen: Spherical Projection as Consistent and Flexible Representation for Single Image 3D Shape Generation
SIGGRAPH-Asia,2025,4,SIGGRAPH-Asia_2025_T003,23,192,11.98,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"gaussian, splatting, gaussian splatting, reconstruction, rendering",Spectral-GS: Taming 3D Gaussian Splatting with Spectral Entropy || AD-GS: Alternating Densification for Sparse-Input 3D Gaussian Splatting || Gradient-Weighted Feature Back-Projection: A Fast Alternative to Feature Distillation in 3D Gaussian Splatting || TC-GS: A Faster Gaussian Splatting Module Utilizing Tensor Cores || Prior-Enhanced Gaussian Splatting for Dynamic Scene Reconstruction from Casual Video
SIGGRAPH-Asia,2025,5,SIGGRAPH-Asia_2025_T004,20,192,10.42,生成模型：文生图、扩散采样与图像编辑,Generative AI,"image, generation, zero-shot, editing, generating",Object-level Visual Prompts for Compositional Image Generation || Generating Objects with Part-Articulation from a Single Image || StyleSculptor: Zero-Shot Style-Controllable 3D Asset Generation with Texture-Geometry Dual Guidance || DreamO: A Unified Framework for Image Customization || ComposeMe: Attribute-Specific Image Prompts for Controllable Human Image Generation
SIGGRAPH-Asia,2025,6,SIGGRAPH-Asia_2025_T005,17,192,8.85,人体与头像生成：姿态、表情与数字人合成,Human-Centric Generation,"diffusion, training-free, video diffusion, video, face",Constructing Diffusion Avatar with Learnable Embeddings || Virtually Being: Customizing Camera-Controllable Video Diffusion Models with Volumetric Performance Captures || OmnimatteZero: Fast Training-free Omnimatte with Pre-trained Video Diffusion Models || PanoDreamer: Optimization-Based Single Image to 360 3D Scene With Diffusion || Training-Free Instance-Aware 3D Scene Reconstruction and Diffusion-Based View Synthesis from Sparse Images
SIGGRAPH-Asia,2025,7,SIGGRAPH-Asia_2025_T006,16,192,8.33,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"semantic, gaussians, autoregressive, scenes, path",Lang3D-XL: Language Embedded 3D Gaussians for Large-scale Scenes || LLM-Primitives: Large Language Model for 3D Reconstruction with Primitives || WorldExplorer: Towards Generating Fully Navigable 3D Scenes || OmniPart: Part-Aware 3D Generation with Semantic Decoupling and Structural Cohesion || Surface-Aware Distilled 3D Semantic Features
SIGIR,2025,1,SIGIR_2025_T000,60,239,25.1,推荐系统：偏好建模、反馈学习与个性化排序,Recommendation,"recommendation, user, users, preferences, item",Adaptive User Dynamic Interest Guidance for Generative Sequential Recommendation || Collaborative Diffusion Models for Recommendation || Unleashing the Potential of Diffusion Models Towards Diversified Sequential Recommendations || CD-CDR: Conditional Diffusion-based Item Generation for Cross-Domain Recommendation || Intent-aware Diffusion with Contrastive Learning for Sequential Recommendation
SIGIR,2025,2,SIGIR_2025_T001,47,239,19.67,检索增强大模型：RAG、知识注入与问答,LLM / IR,"rag, knowledge, search, generation, information",Information Retrieval in the Age of Generative AI: The RGB Model || Knowing You Don't Know: Learning When to Continue Search in Multi-round RAG through Self-Practicing || Unveiling Knowledge Utilization Mechanisms in LLM-based Retrieval-Augmented Generation || A New HOPE: Domain-agnostic Automatic Evaluation of Text Chunking || CIRAG: Retrieval-Augmented Language Model with Collective Intelligence
SIGIR,2025,3,SIGIR_2025_T002,42,239,17.57,信息检索：搜索排序、文档检索与重排,Information Retrieval,"retrieval, document, search, ranking, relevance",Exploring Training and Inference Scaling Laws in Generative Retrieval || Hypencoder: Hypernetworks for Information Retrieval || IGP: Efficient Multi-Vector Retrieval via Proximity Graph Index || Optimizing Compound Retrieval Systems || Constrained Auto-Regressive Decoding Constrains Generative Retrieval
SIGIR,2025,4,SIGIR_2025_T003,36,239,15.06,推荐系统：排序、召回与点击率预测,Recommendation,"graph, knowledge, graphs, recommendation, information",CORONA: A Coarse-to-Fine Framework for Graph-based Recommendation with Large Language Models || Comprehending Knowledge Graphs with Large Language Models for Recommender Systems || Adaptive Graph Integration for Cross-Domain Recommendation via Heterogeneous Graph Coordinators || Retrieval Augmented Generation for Dynamic Graph Modeling || Hypercomplex Knowledge Graph-Aware Recommendation
SIGIR,2025,5,SIGIR_2025_T004,28,239,11.72,多媒体检索：跨模态检索、语义匹配与内容理解,Multimedia Retrieval,"retrieval, video, multimodal, visual, image",FiRE: Enhancing MLLMs with Fine-Grained Context Learning for Complex Image Retrieval || Rethinking Pseudo Word Learning in Zero-Shot Composed Image Retrieval: From an Object-Aware Perspective || Meta-Guided Adaptive Weight Learner for Noisy Correspondence || Diffusion Augmented Retrieval: A Training-Free Approach to Interactive Text-to-Image Retrieval || Continual Text-to-Video Retrieval with Frame Fusion and Task-Aware Routing
SIGIR,2025,6,SIGIR_2025_T005,26,239,10.88,推荐系统：排序、召回与点击率预测,Recommendation,"recommendation, item, language, llms, generative","Pre-train, Align, and Disentangle: Empowering Sequential Recommendation with Large Language Models || Towards Distribution Matching between Collaborative and Language Spaces for Generative Recommendation || Multi-Grained Patch Training for Efficient LLM-based Recommendation || Bridge the Domains: Large Language Models Enhanced Cross-domain Sequential Recommendation || Order-agnostic Identifier for Large Language Model-based Generative Recommendation"
WWW,2025,1,WWW_2025_T000,37,154,24.03,推荐系统：检索增强推荐、排序与个性化,Recommendation,"recommendation, user, social, retrieval, recommender",Understanding and Scaling Collaborative Filtering Optimization from the Perspective of Matrix Rank || D2K: Turning Historical Data into Retrievable Knowledge for Recommender Systems || Unleashing the Power of Large Language Model for Denoising Recommendation || LLM4Rerank: LLM-based Auto-Reranking Framework for Recommendations || Behavior Modeling Space Reconstruction for E-Commerce Search
WWW,2025,2,WWW_2025_T001,35,154,22.73,视觉感知：目标检测、识别与视觉表征,Computer Vision,"web, websites, phishing, security, detection","50 Shades of Deceptive Patterns: A Unified Taxonomy, Multimodal Detection, and Security Implications || Serial Scammers and Attack of the Clones: How Scammers Coordinate Multiple Rug Pulls on Decentralized Exchanges || CATALOG: Exploiting Joint Temporal Dependencies for Enhanced Phishing Detection on Ethereum || What's in Phishers: A Longitudinal Study of Security Configurations in Phishing Websites and Kits || HOLMES & WATSON: A Robust and Lightweight HTTPS Website Fingerprinting through HTTP Version Parallelism"
WWW,2025,3,WWW_2025_T002,35,154,22.73,图学习：图异常检测、聚类与结构表示,Graph Learning,"graph, graphs, nodes, node, knowledge",Diffusion-based Graph-agnostic Clustering || RiemannGFM: Learning a Graph Foundation Model from Riemannian Geometry || Generalization Performance of Hypergraph Neural Networks || Leveraging Invariant Principle for Heterophilic Graph Structure Distribution Shifts || Kronecker Generative Models for Power-Law Patterns in Real-World Hypergraphs
WWW,2025,4,WWW_2025_T003,27,154,17.53,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"llms, reasoning, language, multimodal, information",Self-Comparison for Dataset-Level Membership Inference in Large (Vision-)Language Model || ImageScope: Unifying Language-Guided Image Retrieval via Large Multimodal Model Collective Reasoning || OntoTune: Ontology-Driven Self-training for Aligning Large Language Models || PSSD: Making Large Language Models Self-denial via Human Psyche Structure || Assessing and Post-Processing Black Box Large Language Models for Knowledge Editing
WWW,2025,5,WWW_2025_T004,20,154,12.99,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"privacy, federated, global, clients, local",Unlearning Incentivizes Learning under Privacy Risk || Boosting Asynchronous Decentralized Learning with Model Fragmentation || On-device Content-based Recommendation with Single-shot Embedding Pruning: A Cooperative Game Perspective || FedRIR: Rethinking Information Representation in Federated Learning || PM-MOE: Mixture of Experts on Private Model Parameters for Personalized Federated Learning
