venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
NAACL,2025,6,5,NAACL_2025_T005,61,718,0.0849582172701949,大模型社会安全：偏见、虚假信息与检测,bias/misinformation/detection,Trustworthy LLM,Other,"cultural, llms, bias, language, social, biases, hate, detection, cultures, speech",Uncovering Bias in Large Vision-Language Models at Scale with Counterfactuals || N orm A d: A Framework for Measuring the Cultural Adaptability of Large Language Models || Navigating the Cultural Kaleidoscope: A Hitchhiker’s Guide to Sensitivity in Large Language Models || Does Mapo Tofu Contain Coffee? Probing LLM s for Food-related Cultural Knowledge || ACCESS : A Benchmark for Abstract Causal Event Discovery and Reasoning,其他主题：cultural / llms / bias,cultural / llms / bias,language / cultural / uncovering / bias / vision / scale / counterfactuals / orm,"keywords=cultural, llms, bias, language, social, biases, hate, detection, cultures, speech; title_terms=language / cultural / uncovering / bias / vision / scale / counterfactuals / orm"
NAACL,2025,7,6,NAACL_2025_T006,57,718,0.0793871866295264,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,Trustworthy AI,"multimodal, visual, hallucinations, image, images, vlms, evaluation, mllms, hallucination, language",MLLM -Bench: Evaluating Multimodal LLM s with Per-sample Criteria || MME val P ro: Calibrating Multimodal Benchmarks Towards Trustworthy and Efficient Evaluation || A Cognitive Evaluation Benchmark of Image Reasoning and Description for Large Vision-Language Models || Bridging the Visual Gap: Fine-Tuning Multimodal Models with Knowledge-Adapted Captions || Towards Quantifying Commonsense Reasoning with Mechanistic Insights,幻觉检测与事实性,multimodal / visual / hallucinations,multimodal / evaluation / reasoning / mllm / bench / evaluating / llm / per,"keywords=multimodal, visual, hallucinations, image, images, vlms, evaluation, mllms, hallucination, language; title_terms=multimodal / evaluation / reasoning / mllm / bench / evaluating / llm / per"
NAACL,2025,8,7,NAACL_2025_T007,51,718,0.0710306406685236,开放词汇视觉：开放词汇检测、分割与CLIP语义,open-vocabulary detection/segmentation,Computer Vision,Other,"language, llms, word, human, semantic, cognitive, humans, similarity, lms, humor",Lost in Inference: Rediscovering the Role of Natural Language Inference for Large Language Models || A Distributional Perspective on Word Learning in Neural Language Models || SCIUR us: Shared Circuits for Interpretable Uncertainty Representations in Language Models || Characterizing the Role of Similarity in the Property Inferences of Language Models || Evaluating Morphological Compositional Generalization in Large Language Models,其他主题：language / llms / word,language / llms / word,language / inference / role / lost / rediscovering / natural / distributional / perspective,"keywords=language, llms, word, human, semantic, cognitive, humans, similarity, lms, humor; title_terms=language / inference / role / lost / rediscovering / natural / distributional / perspective"
NAACL,2025,9,8,NAACL_2025_T008,46,718,0.064066852367688,大模型推理：问答、常识与思维链,QA/commonsense/chain-of-thought reasoning,LLM Reasoning,LLM Reasoning,"reasoning, llms, language, llm, language llms, framework, capabilities, knowledge, logical, benchmarks",Towards Robust Knowledge Representations in Multilingual LLM s for Equivalence and Inheritance based Consistent Reasoning || LLM s Are Not Intelligent Thinkers: Introducing Mathematical Topic Tree Benchmark for Comprehensive Evaluation of LLM s || G round C ocoa: A Benchmark for Evaluating Compositional & Conditional Reasoning in Language Models || LLM 2: Let Large Language Models Harness System 2 Reasoning || Forest for the Trees: Overarching Prompting Evokes High-Level Reasoning in Large Language Models,大模型推理与思维链,reasoning / llms / language,llm / reasoning / language / benchmark / knowledge / representations / multilingual / equivalence,"keywords=reasoning, llms, language, llm, language llms, framework, capabilities, knowledge, logical, benchmarks; title_terms=llm / reasoning / language / benchmark / knowledge / representations / multilingual / equivalence"
NAACL,2025,10,9,NAACL_2025_T009,43,718,0.0598885793871866,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"safety, attacks, attack, llms, privacy, jailbreak, llm, language, text, language llms",Diversity Helps Jailbreak Large Language Models || ALPACA AGAINST VICUNA : Using LLM s to Uncover Memorization of LLM s || S afety Q uizzer: Timely and Dynamic Evaluation on the Safety of LLM s || Defense against Prompt Injection Attacks via Mixture of Encodings || I mg T rojan: Jailbreaking Vision-Language Models with ONE Image,隐私安全、攻击与鲁棒性,safety / attacks / attack,llm / language / against / diversity / helps / jailbreak / alpaca / vicuna,"keywords=safety, attacks, attack, llms, privacy, jailbreak, llm, language, text, language llms; title_terms=llm / language / against / diversity / helps / jailbreak / alpaca / vicuna"
NAACL,2025,11,10,NAACL_2025_T010,25,718,0.0348189415041782,代码大模型：代码生成、程序理解与评测,code LLMs/generation/evaluation,Code Intelligence,LLM Training,"code, llms, language, evaluation, llm, tools, benchmark, code generation, instruction, generation",R e IFE : Re-evaluating Instruction-Following Evaluation || m H uman E val - A Multilingual Benchmark to Evaluate Large Language Models for Code Generation || What Did I Do Wrong? Quantifying LLM s’ Sensitivity and Consistency to Prompt Engineering || Benchmarking Language Model Creativity: A Case Study on Code Generation || Stronger Models are Not Always Stronger Teachers for Instruction Tuning,大模型训练与指令调优,code / llms / language,instruction / language / code / generation / stronger / ife / evaluating / following,"keywords=code, llms, language, evaluation, llm, tools, benchmark, code generation, instruction, generation; title_terms=instruction / language / code / generation / stronger / ife / evaluating / following"
NAACL,2025,12,11,NAACL_2025_T011,22,718,0.0306406685236768,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Training,"preference, reward, alignment, optimization, language, preferences, prompt, preference optimization, human, dpo",I nfo PO : On Mutual Information Maximization for Large Language Model Alignment || L i PO : Listwise Preference Optimization through Learning-to-Rank || BPO : Towards Balanced Preference Optimization between Knowledge Breadth and Depth in Alignment || DPL : Diverse Preference Learning Without A Reference Model || A Systematic Examination of Preference Learning through the Lens of Instruction-Following,大模型训练与指令调优,preference / reward / alignment,preference / alignment / optimization / through / nfo / mutual / information / maximization,"keywords=preference, reward, alignment, optimization, language, preferences, prompt, preference optimization, human, dpo; title_terms=preference / alignment / optimization / through / nfo / mutual / information / maximization"
NeurIPS,2025,1,0,NeurIPS_2025_T000,675,5286,0.1276958002270147,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"visual, reasoning, multimodal, video, understanding, image, language, framework, existing, training",VCM: Vision Concept Modeling with Adaptive Vision Token Compression via Instruction Fine-Tuning || PARTONOMY: Large Multimodal Models with Part-Level Visual Understanding || Balanced Token Pruning: Accelerating Vision Language Models Beyond Local Optimization || OpenVLThinker: Complex Vision-Language Reasoning via Iterative SFT-RL Cycles || Each Complexity Deserves a Pruning Policy,大模型推理与思维链,visual / reasoning / multimodal,vision / token / pruning / language / vcm / concept / modeling / adaptive,"keywords=visual, reasoning, multimodal, video, understanding, image, language, framework, existing, training; title_terms=vision / token / pruning / language / vcm / concept / modeling / adaptive"
NeurIPS,2025,2,1,NeurIPS_2025_T001,600,5286,0.1135073779795686,生成模型：视频扩散生成与编辑,video diffusion/generation,Generative AI,Other,"video, motion, scene, generation, reconstruction, novel, framework, existing, object, introduce",Building 3D Representations and Generating Motions From a Single Image via Video-Generation || WorldWeaver: Generating Long-Horizon Video Worlds via Rich Perception || Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding || Surface-Aware Feed-Forward Quadratic Gaussian for Frame Interpolation with Large Motion || Wan-Move: Motion-controllable Video Generation via Latent Trajectory Guidance,其他主题：video / motion / scene,video / motion / scene,video / motion / generating / generation / building / representations / motions / single,"keywords=video, motion, scene, generation, reconstruction, novel, framework, existing, object, introduce; title_terms=video / motion / generating / generation / building / representations / motions / single"
NeurIPS,2025,3,2,NeurIPS_2025_T002,577,5286,0.1091562618236852,大模型推理：问答、常识与思维链,QA/commonsense/chain-of-thought reasoning,LLM Reasoning,LLM Reasoning,"reasoning, llms, language, llm, training, language llms, code, framework, knowledge, capabilities",Incentivizing Reasoning for Advanced Instruction-Following of Large Language Models || Eliciting Reasoning in Language Models with Cognitive Tools || Learning to Think: Information-Theoretic Reinforcement Fine-Tuning for LLMs || RAST: Reasoning Activation in LLMs via Small-model Transfer || When Thinking Fails: The Pitfalls of Reasoning for Instruction-Following in LLMs,大模型推理与思维链,reasoning / llms / language,reasoning / llms / instruction / following / language / incentivizing / advanced / eliciting,"keywords=reasoning, llms, language, llm, training, language llms, code, framework, knowledge, capabilities; title_terms=reasoning / llms / instruction / following / language / incentivizing / advanced / eliciting"
NeurIPS,2025,4,3,NeurIPS_2025_T003,536,5286,0.1013999243284146,在线决策：Bandit、后悔界与探索,bandits/regret/exploration,Reinforcement Learning,Optimization,"policy, reinforcement, regret, optimization, algorithm, offline, problem, algorithms, online, policies",On the Global Optimality of Policy Gradient Methods in General Utility Reinforcement Learning || Exploration from a Primal-Dual Lens: Value-Incentivized Actor-Critic Methods for Sample-Efficient Online RL || Outcome-Based Online Reinforcement Learning: Algorithms and Fundamental Limits || Learning Equilibria from Data: Provably Efficient Multi-Agent Imitation Learning || Efficient Preference-Based Reinforcement Learning: Randomized Exploration meets Experimental Design,优化算法与训练动力学,policy / reinforcement / regret,reinforcement / methods / exploration / online / global / optimality / policy / gradient,"keywords=policy, reinforcement, regret, optimization, algorithm, offline, problem, algorithms, online, policies; title_terms=reinforcement / methods / exploration / online / global / optimality / policy / gradient"
NeurIPS,2025,5,4,NeurIPS_2025_T004,508,5286,0.0961029133560348,因果学习：因果发现、反事实与处理效应,causal discovery/counterfactuals,Causal ML,Causal ML,"causal, algorithm, inference, distribution, bounds, framework, prediction, algorithms, problem, fairness",Marginal-Nonuniform PAC Learnability || A Unified Framework for Provably Efficient Algorithms to Estimate Shapley Values || Selective Omniprediction and Fair Abstention || Differentiable Structure Learning and Causal Discovery for General Binary Data || Fast Rate Bounds for Multi-Task and Meta-Learning with Different Sample Sizes,因果推断与因果发现,causal / algorithm / inference,marginal / nonuniform / pac / learnability / unified / framework / provably / algorithms,"keywords=causal, algorithm, inference, distribution, bounds, framework, prediction, algorithms, problem, fairness; title_terms=marginal / nonuniform / pac / learnability / unified / framework / provably / algorithms"
NeurIPS,2025,6,5,NeurIPS_2025_T005,435,5286,0.0822928490351872,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"diffusion, image, generation, generative, sampling, training, quality, flow, process, framework",Fast constrained sampling in pre-trained diffusion models || Mean Flows for One-step Generative Modeling || Simple Distillation for One-Step Diffusion Models || Shortcutting Pre-trained Flow Matching Diffusion Models is Almost Free Lunch || TADA: Improved Diffusion Sampling with Training-free Augmented DynAmics,图像生成与扩散模型,diffusion / image / generation,diffusion / sampling / pre / trained / one / step / free / fast,"keywords=diffusion, image, generation, generative, sampling, training, quality, flow, process, framework; title_terms=diffusion / sampling / pre / trained / one / step / free / fast"
NeurIPS,2025,7,6,NeurIPS_2025_T006,429,5286,0.0811577752553916,联邦大模型微调：LoRA、客户端异构与模型合并,federated LoRA/fine-tuning,Efficient LLMs,Security / Privacy,"training, language, llms, memory, lora, attention, fine-tuning, efficient, inference, federated","Mixture-of-Recursions: Learning Dynamic Recursive Depths for Adaptive Token-Level Computation || FP4 All the Way: Fully Quantized Training of Large Language Models || Through the River: Understanding the Benefit of Schedule-Free Methods for Language Model Training || MISA: Memory-Efficient LLMs Optimization with Module-wise Importance Sampling || Homogeneous Keys, Heterogeneous Values: Exploiting Local KV Cache Asymmetry for Long-Context LLMs",隐私安全、攻击与鲁棒性,training / language / llms,language / llms / mixture / recursions / dynamic / recursive / depths / adaptive,"keywords=training, language, llms, memory, lora, attention, fine-tuning, efficient, inference, federated; title_terms=language / llms / mixture / recursions / dynamic / recursive / depths / adaptive"
NeurIPS,2025,8,7,NeurIPS_2025_T007,340,5286,0.0643208475217555,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Optimization,"gradient, optimization, convergence, training, generalization, quantum, stochastic, descent, linear, deep",Quantitative convergence of trained neural networks to Gaussian processes || A Minimalist Example of Edge-of-Stability and Progressive Sharpening || The Nuclear Route: Sharp Asymptotics of ERM in Overparameterized Quadratic Networks || A geometric framework for momentum-based optimizers for low-rank training || Efficient Training of Minimal and Maximal Low-Rank Recurrent Neural Networks,优化算法与训练动力学,gradient / optimization / convergence,low / rank / quantitative / convergence / trained / gaussian / processes / minimalist,"keywords=gradient, optimization, convergence, training, generalization, quantum, stochastic, descent, linear, deep; title_terms=low / rank / quantitative / convergence / trained / gaussian / processes / minimalist"
NeurIPS,2025,9,8,NeurIPS_2025_T008,255,5286,0.0482406356413166,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"attacks, adversarial, attack, safety, unlearning, llms, existing, image, language, framework",Exploring the limits of strong membership inference attacks on large language models || Black-Box Membership Inference Attack for LVLMs via Prior Knowledge-Calibrated Memory Probing || A Frustratingly Simple Yet Highly Effective Attack Baseline: Over 90% Success Rate Against the Strong Black-box Models of GPT-4.5/4o/o1 || The VLLM Safety Paradox: Dual Ease in Jailbreak Attack and Defense || Towards Building Model/Prompt-Transferable Attackers against Large Vision-Language Models,隐私安全、攻击与鲁棒性,attacks / adversarial / attack,attack / strong / membership / inference / language / black / box / against,"keywords=attacks, adversarial, attack, safety, unlearning, llms, existing, image, language, framework; title_terms=attack / strong / membership / inference / language / black / box / against"
NeurIPS,2025,10,9,NeurIPS_2025_T009,253,5286,0.0478622777147181,检索增强大模型：RAG、知识注入与问答,RAG/knowledge-grounded QA,LLM / IR,LLM / IR,"graph, graphs, node, gnns, knowledge, information, framework, existing, clustering, rag",Generative Graph Pattern Machine || Equivariance Everywhere All At Once: A Recipe for Graph Foundation Models || The Underappreciated Power of Vision Models for Graph Structural Understanding || One for All: Universal Topological Primitive Transfer for Graph Structure Learning || Bridging Theory and Practice in Link Representation with Graph Neural Networks,检索增强生成与信息检索,graph / graphs / node,graph / all / generative / pattern / machine / equivariance / everywhere / once,"keywords=graph, graphs, node, gnns, knowledge, information, framework, existing, clustering, rag; title_terms=graph / all / generative / pattern / machine / equivariance / everywhere / once"
NeurIPS,2025,11,10,NeurIPS_2025_T010,169,5286,0.0319712447975785,神经科学AI：脑活动建模、EEG与脉冲网络,brain activity/EEG/spiking networks,AI for Neuroscience,Other,"brain, activity, dynamics, spiking, neurons, eeg, decoding, visual, snns, representations","Modeling Dynamic Neural Activity by combining Naturalistic Video Stimuli and Stimulus-independent Latent Factors || A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks || High-dimensional neuronal activity from low-dimensional latent dynamics: a solvable model || Dynamical modeling of nonlinear latent factors in multiscale neural activity with real-time inference || Generalized and Invariant Single-Neuron In-Vivo Activity Representation Learning",其他主题：brain / activity / dynamics,brain / activity / dynamics,activity / latent / modeling / factors / dimensional / dynamic / combining / naturalistic,"keywords=brain, activity, dynamics, spiking, neurons, eeg, decoding, visual, snns, representations; title_terms=activity / latent / modeling / factors / dimensional / dynamic / combining / naturalistic"
NeurIPS,2025,12,11,NeurIPS_2025_T011,135,5286,0.0255391600454029,高效大模型：推理加速、压缩与资源优化,inference acceleration/compression,Efficient LLMs,Other,"attention, transformers, transformer, icl, language, in-context, theoretical, linear, sparse, tokens",Transformers Learn Faster with Semantic Focus || Dynamical Properties of Tokens in Self-Attention and Effects of Positional Encoding || Pool Me Wisely: On the Effect of Pooling in Transformer-Based Models || Bigram Subnetworks: Mapping to Next Tokens in Transformer Language Models || Beyond Components: Singular Vector-Based Interpretability of Transformer Circuits,其他主题：attention / transformers / transformer,attention / transformers / transformer,transformer / tokens / transformers / learn / faster / semantic / focus / dynamical,"keywords=attention, transformers, transformer, icl, language, in-context, theoretical, linear, sparse, tokens; title_terms=transformer / tokens / transformers / learn / faster / semantic / focus / dynamical"
NeurIPS,2025,13,12,NeurIPS_2025_T012,129,5286,0.0244040862656072,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"time, series, time series, forecasting, detection, anomaly, temporal, ood, time series forecasting, series forecasting",Time Series Generation Under Data Scarcity: A Unified Generative Modeling Approach || TimeEmb: A Lightweight Static-Dynamic Disentanglement Framework for Time Series Forecasting || This Time is Different: An Observability Perspective on Time Series Foundation Models || TimePerceiver: An Encoder-Decoder Framework for Generalized Time-Series Forecasting || How Different from the Past? Spatio-Temporal Time Series Forecasting with Self-Supervised Deviation Learning,时间序列预测,time / series / time series,time / series / forecasting / framework / different / generation / under / scarcity,"keywords=time, series, time series, forecasting, detection, anomaly, temporal, ood, time series forecasting, series forecasting; title_terms=time / series / forecasting / framework / different / generation / under / scarcity"
NeurIPS,2025,14,13,NeurIPS_2025_T013,125,5286,0.0236473704124101,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Training,"preference, reward, alignment, preferences, human, user, language, dpo, llms, optimization",Proximalized Preference Optimization for Diverse Feedback Types: A Decomposed Perspective on DPO || What Matters in Data for DPO? || Can DPO Learn Diverse Human Values? A Theoretical Scaling Law || Implicit Reward as the Bridge: A Unified View of SFT and DPO Connections || Less is More: Improving LLM Alignment via Preference Data Selection,大模型训练与指令调优,preference / reward / alignment,dpo / preference / diverse / proximalized / optimization / feedback / types / decomposed,"keywords=preference, reward, alignment, preferences, human, user, language, dpo, llms, optimization; title_terms=dpo / preference / diverse / proximalized / optimization / feedback / types / decomposed"
NeurIPS,2025,15,14,NeurIPS_2025_T014,120,5286,0.0227014755959137,生成模型：扩散模型、采样与内容生成,diffusion/sampling/content generation,Generative AI,Generative AI,"protein, molecular, design, drug, generation, structure, prediction, diffusion, generative, molecules",Unified all-atom molecule generation with neural fields || Controllable 3D Molecular Generation for Structure-Based Drug Design Through Bayesian Flow Networks and Gradient Integration || Rationalized All-Atom Protein Design with Unified Multi-Modal Bayesian Flow || Amortized Sampling with Transferable Normalizing Flows || Pareto-Optimal Energy Alignment for Designing Nature-Like Antibodies,图像生成与扩散模型,protein / molecular / design,unified / all / atom / generation / design / bayesian / flow / molecule,"keywords=protein, molecular, design, drug, generation, structure, prediction, diffusion, generative, molecules; title_terms=unified / all / atom / generation / design / bayesian / flow / molecule"
RSS,2024,1,0,RSS_2024_T000,36,131,0.2748091603053435,人体理解：姿态、手部与人体运动建模,pose/hand/human motion,Human-Centric Vision,Embodied / Autonomous,"control, planning, locomotion, driving, predictive, trajectory, motion planning, constraints, predictive control, motion",Partially Observable Task and Motion Planning with Uncertainty and Risk Awareness || Goal-Reaching Trajectory Design Near Danger with Piecewise Affine Reach-avoid Computation || Homotopic Path Set Planning for Robot Manipulation and Navigation || Agile But Safe: Learning Collision-Free High-Speed Legged Locomotion || Safe Planning for Articulated Robots Using Reachability-based Obstacle Avoidance With Spheres,点云、自动驾驶与轨迹预测,control / planning / locomotion,planning / safe / partially / observable / task / motion / uncertainty / risk,"keywords=control, planning, locomotion, driving, predictive, trajectory, motion planning, constraints, predictive control, motion; title_terms=planning / safe / partially / observable / task / motion / uncertainty / risk"
RSS,2024,2,1,RSS_2024_T001,32,131,0.2442748091603053,开放词汇视觉：开放词汇检测、分割与CLIP语义,open-vocabulary detection/segmentation,Computer Vision,Other,"language, navigation, planning, object, semantic, demonstrating, slam, interactive, property, dynamic environments",AutoGPT+P: Affordance-based Task Planning using Large Language Models || Hierarchical Open-Vocabulary 3D Scene Graphs for Language-Grounded Robot Navigation || Language-Augmented Symbolic Planner for Open-World Task Planning || SEEK: Semantic Reasoning for Object Goal Navigation in Real World Inspection Tasks || iHERO: Interactive Human-oriented Exploration and Supervision Under Scarce Communication,其他主题：language / navigation / planning,language / navigation / planning,language / task / planning / open / navigation / world / autogpt / affordance,"keywords=language, navigation, planning, object, semantic, demonstrating, slam, interactive, property, dynamic environments; title_terms=language / task / planning / open / navigation / world / autogpt / affordance"
RSS,2024,3,2,RSS_2024_T002,24,131,0.183206106870229,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"manipulation, robotic, shape, dexterous, robotic manipulation, grasps, arm, generalization, deformable, surgical","SpringGrasp: Synthesizing Compliant, Dexterous Grasps under Shape Uncertainty || Towards Tight Convex Relaxations for Contact-Rich Manipulation || GRaCE: Balancing Multiple Criteria to Achieve Stable, Collision-Free, and Functional Grasps || HACMan++: Spatially-Grounded Motion Primitives for Manipulation || RVT-2: Learning Precise Manipulation from Few Demonstrations",其他主题：manipulation / robotic / shape,manipulation / robotic / shape,manipulation / grasps / springgrasp / synthesizing / compliant / dexterous / under / shape,"keywords=manipulation, robotic, shape, dexterous, robotic manipulation, grasps, arm, generalization, deformable, surgical; title_terms=manipulation / grasps / springgrasp / synthesizing / compliant / dexterous / under / shape"
RSS,2024,4,3,RSS_2024_T003,21,131,0.1603053435114503,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"robot, demonstrating, manipulation, human-robot, robots, in-the-wild, human, simulation, robotic, in-the-wild robot",Demonstrating Learning from Humans on Open-Source Dexterous Robot Hands || HRP: Human affordances for Robotic Pre-training || Demonstrating HumanTHOR: A Simulation Platform and Benchmark for Human-Robot Collaboration in a Shared Workspace || Conformalized Teleoperation: Confidently Mapping Human Inputs to High-Dimensional Robot Actions || Universal Manipulation Interface: In-The-Wild Robot Teaching Without In-The-Wild Robots,其他主题：robot / demonstrating / manipulation,robot / demonstrating / manipulation,robot / human / demonstrating / wild / humans / open / source / dexterous,"keywords=robot, demonstrating, manipulation, human-robot, robots, in-the-wild, human, simulation, robotic, in-the-wild robot; title_terms=robot / human / demonstrating / wild / humans / open / source / dexterous"
RSS,2024,5,4,RSS_2024_T004,18,131,0.1374045801526717,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,Multimodal AI,"policy, imitation, diffusion, games, multimodal, consistency, visuomotor, action, policies, manipulation",Diffusion Meets DAgger: Supercharging Eye-in-hand Imitation Learning || Offline Imitation Learning Through Graph Search and Retrieval || Imitation Bootstrapped Reinforcement Learning || 3D Diffusion Policy: Generalizable Visuomotor Policy Learning via Simple 3D Representations || Don't Start From Scratch: Behavioral Refinement via Interpolant-based Policy Diffusion,多模态理解与视觉语言模型,policy / imitation / diffusion,diffusion / imitation / policy / meets / dagger / supercharging / eye / hand,"keywords=policy, imitation, diffusion, games, multimodal, consistency, visuomotor, action, policies, manipulation; title_terms=diffusion / imitation / policy / meets / dagger / supercharging / eye / hand"
SIGGRAPH,2025,1,0,SIGGRAPH_2025_T000,44,161,0.2732919254658385,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"generation, motion, control, image, animatable, character, animation, interaction, image generation, reality",GAIA: Generative Animatable Interactive Avatars with Expression-conditioned Gaussians || PLT: Part-Wise Latent Tokens as Adaptable Motion Priors for Physically Simulated Characters || Large-Scale Multi-Character Interaction Synthesis || InstanceGen: Image Generation with Instance-level Instructions || AutoKeyframe: Autoregressive Keyframe Generation for Human Motion Synthesis and Editing,图像生成与扩散模型,generation / motion / control,motion / synthesis / generation / gaia / generative / animatable / interactive / avatars,"keywords=generation, motion, control, image, animatable, character, animation, interaction, image generation, reality; title_terms=motion / synthesis / generation / gaia / generative / animatable / interactive / avatars"
SIGGRAPH,2025,2,1,SIGGRAPH_2025_T001,38,161,0.2360248447204969,生成模型：扩散模型、采样与内容生成,diffusion/sampling/content generation,Generative AI,Other,"generation, deformation, shape, simulation, materials, design, modeling, accelerated, hybrid, discrete",MatCLIP: Light- and Shape-Insensitive Assignment of PBR Material Models || Physics-inspired Estimation of Optimal Cloth Mesh Resolution || Generative detail enhancement for physically based materials || On Planar Shape Interpolation With Logarithmic Metric Blending || Hyper-Dimensional Deformation Simulation,其他主题：generation / deformation / shape,generation / deformation / shape,shape / matclip / light / insensitive / assignment / pbr / material / physics,"keywords=generation, deformation, shape, simulation, materials, design, modeling, accelerated, hybrid, discrete; title_terms=shape / matclip / light / insensitive / assignment / pbr / material / physics"
SIGGRAPH,2025,3,2,SIGGRAPH_2025_T002,29,161,0.1801242236024844,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,3D Vision,"rendering, gaussian, sampling, monte carlo, monte, carlo, importance, importance sampling, illumination, gaussian splatting",Image-space Adaptive Sampling for Fast Inverse Rendering || Gaussian Compression for Precomputed Indirect Illumination || 3DGS2: Near Second-order Converging 3D Gaussian Splatting || Guided Lens Sampling for Efficient Monte Carlo Circle-of-Confusion Rendering || Neural BRDF Importance Sampling by Reparameterization,三维生成与新视角合成,rendering / gaussian / sampling,sampling / rendering / gaussian / image / space / adaptive / fast / inverse,"keywords=rendering, gaussian, sampling, monte carlo, monte, carlo, importance, importance sampling, illumination, gaussian splatting; title_terms=sampling / rendering / gaussian / image / space / adaptive / fast / inverse"
SIGGRAPH,2025,4,3,SIGGRAPH_2025_T003,17,161,0.1055900621118012,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,3D Vision,"gaussian, avatars, reconstruction, scene, full-body, gaussian avatars, head, online, synthesis, editing",ScaffoldAvatar: High-Fidelity Gaussian Avatars with Patch Expressions || GSHeadRelight: Fast Relightability for 3D Gaussian Head Synthesis || 3D Stylization via Large Reconstruction Model || 3D-Fixup: Advancing Photo Editing with 3D Priors || Splat and Replace: 3D Reconstruction with Repetitive Elements,三维生成与新视角合成,gaussian / avatars / reconstruction,gaussian / reconstruction / scaffoldavatar / high / fidelity / avatars / patch / expressions,"keywords=gaussian, avatars, reconstruction, scene, full-body, gaussian avatars, head, online, synthesis, editing; title_terms=gaussian / reconstruction / scaffoldavatar / high / fidelity / avatars / patch / expressions"
SIGGRAPH,2025,5,4,SIGGRAPH_2025_T004,17,161,0.1055900621118012,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"diffusion, image, editing, image editing, view, diffusion priors, generation, consistent, transfer, controllable",LightLab: Controlling Light Sources in Images with Diffusion Models || pOps: Photo-Inspired Diffusion Operators || Cora: Correspondence-aware image editing using few step diffusion || PartEdit: Fine-Grained Image Editing using Pre-Trained Diffusion Models || CMD: Controllable Multiview Diffusion for 3D Editing and Progressive Generation,图像生成与扩散模型,diffusion / image / editing,diffusion / editing / image / lightlab / controlling / light / sources / images,"keywords=diffusion, image, editing, image editing, view, diffusion priors, generation, consistent, transfer, controllable; title_terms=diffusion / editing / image / lightlab / controlling / light / sources / images"
SIGGRAPH,2025,6,5,SIGGRAPH_2025_T005,16,161,0.0993788819875776,生成模型：视频扩散生成与编辑,video diffusion/generation,Generative AI,Generative AI,"video, motion, generation, aware, video generation, controllable, control, diffusion, video super-resolution, cinematic",MotionCanvas: Cinematic Shot Design with Controllable Image-to-Video Generation || LayerFlow: A Unified Model for Layer-aware Video Generation || VideoPainter: Any-length Video Inpainting and Editing with Plug-and-Play Context Control || Diffusion as Shader: 3D-aware Video Diffusion for Versatile Video Generation Control || GaVS: 3D-Grounded Video Stabilization via Temporally-Consistent Local Reconstruction and Rendering,图像生成与扩散模型,video / motion / generation,video / generation / aware / control / diffusion / motioncanvas / cinematic / shot,"keywords=video, motion, generation, aware, video generation, controllable, control, diffusion, video super-resolution, cinematic; title_terms=video / generation / aware / control / diffusion / motioncanvas / cinematic / shot"
