venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
SIGGRAPH-Asia,2025,7,6,SIGGRAPH-Asia_2025_T006,16,192,0.0833333333333333,开放词汇视觉：开放词汇检测、分割与CLIP语义,open-vocabulary detection/segmentation,Computer Vision,3D Vision,"semantic, gaussians, autoregressive, scenes, path, language, generation, representation, images, generating",Lang3D-XL: Language Embedded 3D Gaussians for Large-scale Scenes || LLM-Primitives: Large Language Model for 3D Reconstruction with Primitives || WorldExplorer: Towards Generating Fully Navigable 3D Scenes || OmniPart: Part-Aware 3D Generation with Semantic Decoupling and Structural Cohesion || Surface-Aware Distilled 3D Semantic Features,三维生成与新视角合成,semantic / gaussians / autoregressive,language / scenes / primitives / aware / semantic / lang3d / embedded / gaussians,"keywords=semantic, gaussians, autoregressive, scenes, path, language, generation, representation, images, generating; title_terms=language / scenes / primitives / aware / semantic / lang3d / embedded / gaussians"
SIGIR,2025,1,0,SIGIR_2025_T000,60,239,0.2510460251046025,推荐系统：偏好建模、反馈学习与个性化排序,preference feedback/recommendation ranking,Recommendation,Alignment,"recommendation, user, users, preferences, item, items, existing, sequential, diffusion, systems",Adaptive User Dynamic Interest Guidance for Generative Sequential Recommendation || Collaborative Diffusion Models for Recommendation || Unleashing the Potential of Diffusion Models Towards Diversified Sequential Recommendations || CD-CDR: Conditional Diffusion-based Item Generation for Cross-Domain Recommendation || Intent-aware Diffusion with Contrastive Learning for Sequential Recommendation,偏好优化与人类反馈对齐,recommendation / user / users,recommendation / diffusion / sequential / adaptive / user / dynamic / interest / guidance,"keywords=recommendation, user, users, preferences, item, items, existing, sequential, diffusion, systems; title_terms=recommendation / diffusion / sequential / adaptive / user / dynamic / interest / guidance"
SIGIR,2025,2,1,SIGIR_2025_T001,47,239,0.1966527196652719,检索增强大模型：RAG、知识注入与问答,RAG/knowledge-grounded QA,LLM / IR,LLM / IR,"rag, knowledge, search, generation, information, llms, evaluation, language, retrieval, news",Information Retrieval in the Age of Generative AI: The RGB Model || Knowing You Don't Know: Learning When to Continue Search in Multi-round RAG through Self-Practicing || Unveiling Knowledge Utilization Mechanisms in LLM-based Retrieval-Augmented Generation || A New HOPE: Domain-agnostic Automatic Evaluation of Text Chunking || CIRAG: Retrieval-Augmented Language Model with Collective Intelligence,检索增强生成与信息检索,rag / knowledge / search,retrieval / augmented / information / age / generative / rgb / knowing / you,"keywords=rag, knowledge, search, generation, information, llms, evaluation, language, retrieval, news; title_terms=retrieval / augmented / information / age / generative / rgb / knowing / you"
SIGIR,2025,3,2,SIGIR_2025_T002,42,239,0.1757322175732217,信息检索：搜索排序、文档检索与重排,search/ranking/document retrieval,Information Retrieval,LLM / IR,"retrieval, document, search, ranking, relevance, effectiveness, documents, information, training, text",Exploring Training and Inference Scaling Laws in Generative Retrieval || Hypencoder: Hypernetworks for Information Retrieval || IGP: Efficient Multi-Vector Retrieval via Proximity Graph Index || Optimizing Compound Retrieval Systems || Constrained Auto-Regressive Decoding Constrains Generative Retrieval,检索增强生成与信息检索,retrieval / document / search,retrieval / generative / exploring / inference / scaling / laws / hypencoder / hypernetworks,"keywords=retrieval, document, search, ranking, relevance, effectiveness, documents, information, training, text; title_terms=retrieval / generative / exploring / inference / scaling / laws / hypencoder / hypernetworks"
SIGIR,2025,4,3,SIGIR_2025_T003,36,239,0.1506276150627615,推荐系统：排序、召回与点击率预测,ranking/retrieval/CTR recommendation,Recommendation,LLM Reasoning,"graph, knowledge, graphs, recommendation, information, social, llms, extensive, user, reasoning",CORONA: A Coarse-to-Fine Framework for Graph-based Recommendation with Large Language Models || Comprehending Knowledge Graphs with Large Language Models for Recommender Systems || Adaptive Graph Integration for Cross-Domain Recommendation via Heterogeneous Graph Coordinators || Retrieval Augmented Generation for Dynamic Graph Modeling || Hypercomplex Knowledge Graph-Aware Recommendation,大模型推理与思维链,graph / knowledge / graphs,graph / recommendation / language / knowledge / corona / coarse / fine / framework,"keywords=graph, knowledge, graphs, recommendation, information, social, llms, extensive, user, reasoning; title_terms=graph / recommendation / language / knowledge / corona / coarse / fine / framework"
SIGIR,2025,5,4,SIGIR_2025_T004,28,239,0.1171548117154811,多媒体检索：跨模态检索、语义匹配与内容理解,cross-modal/semantic multimedia retrieval,Multimedia Retrieval,LLM / IR,"retrieval, video, multimodal, visual, image, queries, mllms, images, framework, fine-grained",FiRE: Enhancing MLLMs with Fine-Grained Context Learning for Complex Image Retrieval || Rethinking Pseudo Word Learning in Zero-Shot Composed Image Retrieval: From an Object-Aware Perspective || Meta-Guided Adaptive Weight Learner for Noisy Correspondence || Diffusion Augmented Retrieval: A Training-Free Approach to Interactive Text-to-Image Retrieval || Continual Text-to-Video Retrieval with Frame Fusion and Task-Aware Routing,检索增强生成与信息检索,retrieval / video / multimodal,retrieval / image / aware / text / fire / enhancing / mllms / fine,"keywords=retrieval, video, multimodal, visual, image, queries, mllms, images, framework, fine-grained; title_terms=retrieval / image / aware / text / fire / enhancing / mllms / fine"
SIGIR,2025,6,5,SIGIR_2025_T005,26,239,0.1087866108786611,推荐系统：排序、召回与点击率预测,ranking/retrieval/CTR recommendation,Recommendation,Recommendation,"recommendation, item, language, llms, generative, embeddings, recommender, information, space, sequential","Pre-train, Align, and Disentangle: Empowering Sequential Recommendation with Large Language Models || Towards Distribution Matching between Collaborative and Language Spaces for Generative Recommendation || Multi-Grained Patch Training for Efficient LLM-based Recommendation || Bridge the Domains: Large Language Models Enhanced Cross-domain Sequential Recommendation || Order-agnostic Identifier for Large Language Model-based Generative Recommendation",推荐系统与点击率预测,recommendation / item / language,recommendation / language / sequential / generative / pre / train / align / disentangle,"keywords=recommendation, item, language, llms, generative, embeddings, recommender, information, space, sequential; title_terms=recommendation / language / sequential / generative / pre / train / align / disentangle"
WWW,2025,1,0,WWW_2025_T000,37,154,0.2402597402597402,推荐系统：检索增强推荐、排序与个性化,retrieval-enhanced recommendation/ranking,Recommendation,LLM / IR,"recommendation, user, social, retrieval, recommender, systems, knowledge, information, existing, users",Understanding and Scaling Collaborative Filtering Optimization from the Perspective of Matrix Rank || D2K: Turning Historical Data into Retrievable Knowledge for Recommender Systems || Unleashing the Power of Large Language Model for Denoising Recommendation || LLM4Rerank: LLM-based Auto-Reranking Framework for Recommendations || Behavior Modeling Space Reconstruction for E-Commerce Search,检索增强生成与信息检索,recommendation / user / social,understanding / scaling / collaborative / filtering / optimization / perspective / matrix / rank,"keywords=recommendation, user, social, retrieval, recommender, systems, knowledge, information, existing, users; title_terms=understanding / scaling / collaborative / filtering / optimization / perspective / matrix / rank"
WWW,2025,2,1,WWW_2025_T001,35,154,0.2272727272727272,视觉感知：目标检测、识别与视觉表征,detection/recognition/visual representation,Computer Vision,Security / Privacy,"web, websites, phishing, security, detection, existing, code, attacks, users, terms","50 Shades of Deceptive Patterns: A Unified Taxonomy, Multimodal Detection, and Security Implications || Serial Scammers and Attack of the Clones: How Scammers Coordinate Multiple Rug Pulls on Decentralized Exchanges || CATALOG: Exploiting Joint Temporal Dependencies for Enhanced Phishing Detection on Ethereum || What's in Phishers: A Longitudinal Study of Security Configurations in Phishing Websites and Kits || HOLMES & WATSON: A Robust and Lightweight HTTPS Website Fingerprinting through HTTP Version Parallelism",隐私安全、攻击与鲁棒性,web / websites / phishing,detection / security / scammers / phishing / shades / deceptive / patterns / unified,"keywords=web, websites, phishing, security, detection, existing, code, attacks, users, terms; title_terms=detection / security / scammers / phishing / shades / deceptive / patterns / unified"
WWW,2025,3,2,WWW_2025_T002,35,154,0.2272727272727272,图学习：图异常检测、聚类与结构表示,graph anomaly detection/clustering,Graph Learning,Graph Learning,"graph, graphs, nodes, node, knowledge, structural, dynamic, real-world, detection, experiments",Diffusion-based Graph-agnostic Clustering || RiemannGFM: Learning a Graph Foundation Model from Riemannian Geometry || Generalization Performance of Hypergraph Neural Networks || Leveraging Invariant Principle for Heterophilic Graph Structure Distribution Shifts || Kronecker Generative Models for Power-Law Patterns in Real-World Hypergraphs,图学习与图神经网络,graph / graphs / nodes,graph / diffusion / agnostic / clustering / riemanngfm / foundation / riemannian / geometry,"keywords=graph, graphs, nodes, node, knowledge, structural, dynamic, real-world, detection, experiments; title_terms=graph / diffusion / agnostic / clustering / riemanngfm / foundation / riemannian / geometry"
WWW,2025,4,3,WWW_2025_T003,27,154,0.1753246753246753,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"llms, reasoning, language, multimodal, information, knowledge, sarcasm, web, generation, personalized",Self-Comparison for Dataset-Level Membership Inference in Large (Vision-)Language Model || ImageScope: Unifying Language-Guided Image Retrieval via Large Multimodal Model Collective Reasoning || OntoTune: Ontology-Driven Self-training for Aligning Large Language Models || PSSD: Making Large Language Models Self-denial via Human Psyche Structure || Assessing and Post-Processing Black Box Large Language Models for Knowledge Editing,大模型推理与思维链,llms / reasoning / language,language / self / comparison / level / membership / inference / vision / imagescope,"keywords=llms, reasoning, language, multimodal, information, knowledge, sarcasm, web, generation, personalized; title_terms=language / self / comparison / level / membership / inference / vision / imagescope"
WWW,2025,5,4,WWW_2025_T004,20,154,0.1298701298701298,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"privacy, federated, global, clients, local, open-source, training, optimal, personalized, problem",Unlearning Incentivizes Learning under Privacy Risk || Boosting Asynchronous Decentralized Learning with Model Fragmentation || On-device Content-based Recommendation with Single-shot Embedding Pruning: A Cooperative Game Perspective || FedRIR: Rethinking Information Representation in Federated Learning || PM-MOE: Mixture of Experts on Private Model Parameters for Personalized Federated Learning,隐私安全、攻击与鲁棒性,privacy / federated / global,federated / unlearning / incentivizes / under / privacy / risk / boosting / asynchronous,"keywords=privacy, federated, global, clients, local, open-source, training, optimal, personalized, problem; title_terms=federated / unlearning / incentivizes / under / privacy / risk / boosting / asynchronous"
AAAI,2026,1,0,AAAI_2026_T000,509,4149,0.1226801638949144,大模型推理：RL驱动推理与奖励学习,RL for LLM reasoning,LLM Reasoning,LLM Reasoning,"reasoning, llms, language, framework, llm, language llms, evaluation, reward, code, existing","Aware First, Think Less: Dynamic Boundary Self-Awareness Drives Significant Gains in Reasoning Efficiency in Large Language Models || Hypothesis-Driven Reasoning for Large Language Models || Incorporating Self-Rewriting into Large Language Model Reasoning Reinforcement || Benchmarking LLMs’ Mathematical Reasoning with Unseen Random Variables Questions || SABER: Switchable and Balanced Training for Efficient LLM Reasoning",大模型推理与思维链,reasoning / llms / language,reasoning / language / self / aware / first / think / less / dynamic,"keywords=reasoning, llms, language, framework, llm, language llms, evaluation, reward, code, existing; title_terms=reasoning / language / self / aware / first / think / less / dynamic"
AAAI,2026,2,1,AAAI_2026_T001,362,4149,0.0872499397445167,高效大模型：推理加速、压缩与资源优化,inference acceleration/compression,Efficient LLMs,Other,"knowledge, visual, pruning, existing, framework, quantization, tokens, language, training, token","LLMC+: Benchmarking Vision-Language Model Compression with a plug-and-play Toolkit || Decomposing and Composing: Towards Efficient Vision-Language Continual Learning via Rank-1 Expert Pool in a Single LoRA || Instruction-Guided Cross-Modal Clustering for Training-Free Visual Token Pruning in Vision-Language Models || Filter, Correlate, Compress: Training-Free Token Reduction for MLLM Acceleration || Rethinking Visual Token Reduction in LVLMs Under Cross-Modal Misalignment",其他主题：knowledge / visual / pruning,knowledge / visual / pruning,vision / language / token / cross / modal / free / visual / reduction,"keywords=knowledge, visual, pruning, existing, framework, quantization, tokens, language, training, token; title_terms=vision / language / token / cross / modal / free / visual / reduction"
AAAI,2026,3,2,AAAI_2026_T002,332,4149,0.0800192817546396,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Agents,"policy, problem, optimization, reinforcement, algorithms, algorithm, problems, framework, search, agents",Principled Analysis of Deep Reinforcement Learning Evaluation and Design Paradigms || Beyond Monotonicity: Revisiting Factorization Principles in Multi-Agent Q-Learning || Planning in Branch-and-Bound: Model-Based Reinforcement Learning for Exact Combinatorial Optimization || Structural Approach to Guiding a Present-Biased Agent || Dominance Pruning and Heuristics in Optimal Adversarial Non-Deterministic Planning,智能体与多智能体系统,policy / problem / optimization,reinforcement / agent / planning / principled / analysis / evaluation / design / paradigms,"keywords=policy, problem, optimization, reinforcement, algorithms, algorithm, problems, framework, search, agents; title_terms=reinforcement / agent / planning / principled / analysis / evaluation / design / paradigms"
AAAI,2026,4,3,AAAI_2026_T003,318,4149,0.076644974692697,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,3D Vision,"gaussian, point, scene, reconstruction, geometric, novel, cloud, splatting, semantic, gaussian splatting",HDGS: Hierarchical Dynamic Gaussian Splatting for Urban Driving Scenes || Pano-GS: Perception-Aware Gaussian Optimization with Gradient Consistency and Multi-Criteria Densification for High-Quality Rendering || TrackGS: Optimizing COLMAP-Free 3D Gaussian Splatting with Global Track Constraints || VGGS: VGGT-guided Gaussian Splatting for Efficient and Faithful Sparse-View Surface Reconstruction || 4D Scaffold Gaussian Splatting with Dynamic-Aware Anchor Growing for Efficient and High-Fidelity Dynamic Scene Reconstruction,三维生成与新视角合成,gaussian / point / scene,gaussian / splatting / dynamic / aware / high / reconstruction / hdgs / hierarchical,"keywords=gaussian, point, scene, reconstruction, geometric, novel, cloud, splatting, semantic, gaussian splatting; title_terms=gaussian / splatting / dynamic / aware / high / reconstruction / hdgs / hierarchical"
AAAI,2026,5,4,AAAI_2026_T004,282,4149,0.0679681851048445,视觉感知：目标检测、识别与视觉表征,detection/recognition/visual representation,Computer Vision,Other,"image, fusion, features, detection, images, feature, object, existing, domain, experiments",Training and Inference Within 1 Second – Tackle Cross-Sensor Degradation of Real-World Pansharpening with Efficient Residual Feature Tailoring || MdaIF: Robust One-Stop Multi-Degradation-Aware Image Fusion with Language-Driven Semantics || SM3Det: A Unified Model for Multi-Modal Remote Sensing Object Detection || Breaking Alignment Barriers: TPS-Driven Semantic Correlation Learning for Alignment-Free RGB-T Salient Object Detection || Gradient as Conditions: Rethinking HOG for All-in-one Image Restoration,其他主题：image / fusion / features,image / fusion / features,degradation / one / multi / image / driven / object / detection / alignment,"keywords=image, fusion, features, detection, images, feature, object, existing, domain, experiments; title_terms=degradation / one / multi / image / driven / object / detection / alignment"
AAAI,2026,6,5,AAAI_2026_T005,270,4149,0.0650759219088937,图学习：图聚类、表示学习与结构匹配,graph clustering/representation/matching,Graph Learning,Graph Learning,"graph, clustering, graphs, node, multi-view, information, gnns, existing, representations, experiments",CCAHCL: Multi-Level Hypergraph Contrastive Learning for Connected Component Awareness || Rethinking Multi-Instance Learning Through Graph-Driven Fusion: A Dual-Path Approach to Adaptive Representation || Cross-view Anchor Graph Learning and Factorization for Incomplete Multi-view Clustering || MUG: Meta-path-aware Universal Heterogeneous Graph Pre-Training || Can Pseudo-Label Be More Reliable? A Simple yet Effective Topology-Aware Graph Self-Training Method,图学习与图神经网络,graph / clustering / graphs,graph / multi / path / view / aware / ccahcl / level / hypergraph,"keywords=graph, clustering, graphs, node, multi-view, information, gnns, existing, representations, experiments; title_terms=graph / multi / path / view / aware / ccahcl / level / hypergraph"
AAAI,2026,7,6,AAAI_2026_T006,256,4149,0.061701614846951,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"reasoning, visual, multimodal, video, language, understanding, mllms, navigation, hallucination, existing","Seeing from Another Perspective: Evaluating Multi-View Understanding in MLLMs || Activating Visual Context and Commonsense Reasoning Through Masked Prediction in VLMs || What, Whether and How? Unveiling Process Reward Models for Thinking with Images Reasoning || Seeing Is Believing: Grounding Long-Video Understanding in Spatio-Temporal Visual Evidence || Mitigating Low-Quality Reasoning in MLLMs: Self-Driven Refined Multimodal CoT with Selective Thinking and Step-wise Visual Enhancement",大模型推理与思维链,reasoning / visual / multimodal,visual / reasoning / seeing / understanding / mllms / thinking / another / perspective,"keywords=reasoning, visual, multimodal, video, language, understanding, mllms, navigation, hallucination, existing; title_terms=visual / reasoning / seeing / understanding / mllms / thinking / another / perspective"
AAAI,2026,8,7,AAAI_2026_T007,253,4149,0.0609785490479633,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"attacks, attack, adversarial, backdoor, privacy, detection, existing, training, image, framework","MTAttack: Multi-Target Backdoor Attacks Against Large Vision-Language Models || Rethinking Membership Inference Attacks for CLIP || EigenShield: Inference-Time, Model-Agnostic Jailbreaking Defense via Causal Subspace Filtering || MrM: Black-Box Membership Inference Attacks Against Multimodal RAG Systems || Probing Semantic Insensitivity for Inference-Time Backdoor Defense in Multimodal Large Language Model",隐私安全、攻击与鲁棒性,attacks / attack / adversarial,inference / attacks / backdoor / against / language / membership / time / defense,"keywords=attacks, attack, adversarial, backdoor, privacy, detection, existing, training, image, framework; title_terms=inference / attacks / backdoor / against / language / membership / time / defense"
AAAI,2026,9,8,AAAI_2026_T008,185,4149,0.0445890576042419,生成模型：视频扩散生成与编辑,video diffusion/generation,Generative AI,Generative AI,"generation, diffusion, image, video, editing, text, framework, existing, visual, design",Towards Spatially Consistent Image Generation: On Incorporating Intrinsic Scene Properties into Diffusion Models || LAMIC: Layout-Aware Multi-Image Composition via Scalability of Multimodal Diffusion Transformer || Difficulty Controlled Diffusion Model for Synthesizing Effective Training Data || MotionFlow: Attention-Driven Motion Transfer in Video Diffusion Models || FreeInpaint: Tuning-free Prompt Alignment and Visual Rationality Enhancement in Image Inpainting,图像生成与扩散模型,generation / diffusion / image,diffusion / image / spatially / consistent / generation / incorporating / intrinsic / scene,"keywords=generation, diffusion, image, video, editing, text, framework, existing, visual, design; title_terms=diffusion / image / spatially / consistent / generation / incorporating / intrinsic / scene"
AAAI,2026,10,9,AAAI_2026_T009,179,4149,0.0431429260062665,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Embodied / Autonomous,"series, time series, time, forecasting, temporal, driving, series forecasting, time series forecasting, trajectory, prediction",Unifying Channel Independence and Mixing: Multi-Scale Patch Recursion for Global–Local Representation Synergy in Multivariate Time Series Forecasting || Goal-Oriented Time-Series Forecasting: Foundation Framework Design || Adaptive Frequency Pathways for Spatiotemporal Forecasting || FlowPath: Learning Data-Driven Manifolds with Invertible Flows for Robust Irregularly-sampled Time Series Classification || PIMRL: Physics-Informed Multi-Scale Recurrent Learning for Burst-Sampled Spatiotemporal Dynamics,点云、自动驾驶与轨迹预测,series / time series / time,time / series / forecasting / multi / scale / spatiotemporal / sampled / unifying,"keywords=series, time series, time, forecasting, temporal, driving, series forecasting, time series forecasting, trajectory, prediction; title_terms=time / series / forecasting / multi / scale / spatiotemporal / sampled / unifying"
AAAI,2026,11,10,AAAI_2026_T010,164,4149,0.039527597011328,医疗视觉：医学影像分割、病理与临床影像,medical image segmentation/pathology,AI for Health,LLM Reasoning,"medical, segmentation, clinical, image, framework, imaging, medical image, diagnostic, diagnosis, reasoning",MedSAMix: A Training-Free Model Merging Approach for Medical Image Segmentation || GMAI-VL & GMAI-VL-5.5M: A Large Vision-Language Model and a Comprehensive Multimodal Dataset Towards General Medical AI || VALIANT: Prompt Instability for Active Learning in Black-Box Medical Imaging || OFL-SAM2: Prompt SAM2 with Online Few-shot Learner for Efficient Medical Image Segmentation || Versatile Vision-Language Model for 3D Computed Tomography,大模型推理与思维链,medical / segmentation / clinical,medical / image / segmentation / gmai / vision / language / prompt / sam2,"keywords=medical, segmentation, clinical, image, framework, imaging, medical image, diagnostic, diagnosis, reasoning; title_terms=medical / image / segmentation / gmai / vision / language / prompt / sam2"
AAAI,2026,12,11,AAAI_2026_T011,155,4149,0.0373583996143649,推荐系统：排序、召回与点击率预测,ranking/retrieval/CTR recommendation,Recommendation,Recommendation,"recommendation, user, federated, item, framework, training, personalized, experiments, clients, existing",RecCocktail: A Generalizable and Efficient Framework for LLM-Based Recommendation || Breaking the Aggregation Bottleneck in Federated Recommendation: A Personalized Model Merging Approach || REACTION: Parameter-Efficient Learning for Recommendation || TransFR: Transferable Federated Recommendation with Adapter Tuning on Pre-trained Language Models || SGP4SR: Separated-Modality Guided User Preference Learning for Multimodal Sequential Recommendation,推荐系统与点击率预测,recommendation / user / federated,recommendation / federated / reccocktail / generalizable / framework / llm / breaking / aggregation,"keywords=recommendation, user, federated, item, framework, training, personalized, experiments, clients, existing; title_terms=recommendation / federated / reccocktail / generalizable / framework / llm / breaking / aggregation"
AAAI,2026,13,12,AAAI_2026_T012,148,4149,0.0356712460833935,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Other,"motion, action, manipulation, human, pose, robotic, framework, generation, experiments, interaction","Towards Efficient and Robust Manipulation via Multi-Frame Vision-Language-Action Modeling || Human2Robot: Learning Robot Actions from Paired Human-Robot Videos || RGMP: Recurrent Geometric-prior Multimodal Policy for Generalizable Humanoid Robot Manipulation || Decomposing Prompts, Composing Actions: A Multi-Granularity Prompting Approach for Incremental Action Learning || Learning Object-Centric Motion Priors from Human for Robotic Dexterous Manipulation",其他主题：motion / action / manipulation,motion / action / manipulation,manipulation / robot / multi / action / actions / human / frame / vision,"keywords=motion, action, manipulation, human, pose, robotic, framework, generation, experiments, interaction; title_terms=manipulation / robot / multi / action / actions / human / frame / vision"
AAAI,2026,14,13,AAAI_2026_T013,144,4149,0.0347071583514099,检索增强大模型：RAG、知识注入与问答,RAG/knowledge-grounded QA,LLM / IR,LLM / IR,"knowledge, retrieval, rag, reasoning, llms, generation, retrieval-augmented, language, retrieval-augmented generation, graph",LiR3AG: A Lightweight Rerank Reasoning Strategy Framework for Retrieval-Augmented Generation || Iterative Multi-Granular RAG with Contextual Hierarchical Graph || LeanRAG: Knowledge-Graph-Based Generation with Semantic Aggregation and Hierarchical Retrieval || Stepwise Contrastive Reasoning for Retrieval-Augmented Generation over Knowledge Graphs || Human Cognition Inspired RAG with Knowledge Graph for Complex Problem Solving,检索增强生成与信息检索,knowledge / retrieval / rag,retrieval / generation / graph / knowledge / reasoning / augmented / rag / hierarchical,"keywords=knowledge, retrieval, rag, reasoning, llms, generation, retrieval-augmented, language, retrieval-augmented generation, graph; title_terms=retrieval / generation / graph / knowledge / reasoning / augmented / rag / hierarchical"
AAAI,2026,15,14,AAAI_2026_T014,127,4149,0.0306097854904796,因果学习：因果发现、反事实与处理效应,causal discovery/counterfactuals,Causal ML,LLM Agents,"fairness, causal, agents, fair, problem, allocations, allocation, algorithm, number, study",Fair Societies: Algorithms for House Allocations || Computing Approximately Proportional Allocations of Indivisible Goods: Beyond Additive and Monotone Valuations || Fairness and Stability for Shared Resource Allocation Problems || Fairness in Repeated Matching: A Maximin Perspective || Probing EFX via PMMS: (Non-)Existence Results in Discrete Fair Division,智能体与多智能体系统,fairness / causal / agents,fair / allocations / fairness / societies / algorithms / house / computing / approximately,"keywords=fairness, causal, agents, fair, problem, allocations, allocation, algorithm, number, study; title_terms=fair / allocations / fairness / societies / algorithms / house / computing / approximately"
AAAI,2026,16,15,AAAI_2026_T015,123,4149,0.029645697758496,多模态理解：视觉语言表征与跨模态对齐,vision-language representation/alignment,Multimodal AI,Multimodal AI,"speech, audio, emotion, multimodal, emotional, music, recognition, generation, existing, text","MACS: Multi-source Audio-to-image Generation with Contextual Significance and Semantic Alignment || HPSU: A Benchmark for Human-Level Perception in Real-World Spoken Speech Understanding || Do LLMs Feel? Teaching Emotion Recognition with Prompts, Retrieval, and Curriculum Learning || VMChill: A Dataset for Fine-Grained Visual-Musical Synergy || Making Visual Dialogue More Engaging: A New Task, Method, and Metric",多模态理解与视觉语言模型,speech / audio / emotion,visual / macs / multi / source / audio / image / generation / contextual,"keywords=speech, audio, emotion, multimodal, emotional, music, recognition, generation, existing, text; title_terms=visual / macs / multi / source / audio / image / generation / contextual"
AAAI,2026,17,16,AAAI_2026_T016,122,4149,0.0294046758255001,多媒体检索：跨模态检索、语义匹配与内容理解,cross-modal/semantic multimedia retrieval,Multimedia Retrieval,LLM / IR,"retrieval, cross-modal, semantic, distillation, alignment, knowledge, modalities, hashing, features, person",Noisy Correspondence Learning with Modality Gap Direction Correction || Robust Semi-paired Multimodal Learning for Cross-modal Retrieval || PCSR: Pseudo-label Consistency-Guided Sample Refinement for Noisy Correspondence Learning || Neighbor-aware Instance Refining with Noisy Labels for Cross-Modal Retrieval || Correspondence Coverage Matters for Multi-Modal Dataset Distillation,检索增强生成与信息检索,retrieval / cross-modal / semantic,noisy / correspondence / modal / cross / retrieval / modality / gap / direction,"keywords=retrieval, cross-modal, semantic, distillation, alignment, knowledge, modalities, hashing, features, person; title_terms=noisy / correspondence / modal / cross / retrieval / modality / gap / direction"
AAAI,2026,18,17,AAAI_2026_T017,107,4149,0.0257893468305615,AI4Science：蛋白结构、序列与功能建模,protein modeling,AI for Science,AI for Science,"molecular, protein, spatial, prediction, design, biological, gene, drug, framework, chemical",Learning Cell-Aware Hierarchical Multi-Modal Representations for Robust Molecular Modeling || Invariant Conditional Molecular Generation Under Distribution Shift || GP-MoLFormer-Sim: Test Time Molecular Optimization Through Contextual Similarity Guidance || Breaking the Modality Barrier: Generative Modeling for Accurate Molecule Retrieval from Mass Spectra || Hierarchical Structure-Property Alignment for Data-Efficient Molecular Generation and Editing,AI for Science 与药物/蛋白,molecular / protein / spatial,molecular / hierarchical / modeling / generation / cell / aware / multi / modal,"keywords=molecular, protein, spatial, prediction, design, biological, gene, drug, framework, chemical; title_terms=molecular / hierarchical / modeling / generation / cell / aware / multi / modal"
AAAI,2026,19,18,AAAI_2026_T018,73,4149,0.0175946011087008,神经科学AI：脑活动建模、EEG与脉冲网络,brain activity/EEG/spiking networks,AI for Neuroscience,Other,"spiking, eeg, snns, brain, spike, decoding, visual, temporal, spiking snns, neurons",Activation-wise Propagation: A One-Timestep Strategy for Spiking Neural Networks || I2E: Real-Time Image-to-Event Conversion for High-Performance Spiking Neural Networks || TDSNNs: Competitive Topographic Deep Spiking Neural Networks for Visual Cortex Modeling || Training-Free ANN-to-SNN Conversion for High-Performance Spiking Transformers || Exploring the Potentials of Spiking Neural Networks for Image Deraining,其他主题：spiking / eeg / snns,spiking / eeg / snns,spiking / image / conversion / high / performance / activation / wise / propagation,"keywords=spiking, eeg, snns, brain, spike, decoding, visual, temporal, spiking snns, neurons; title_terms=spiking / image / conversion / high / performance / activation / wise / propagation"
AAAI,2026,20,19,AAAI_2026_T019,40,4149,0.0096408773198361,异常检测：图异常、欺诈检测与时序异常,graph/fraud/time-series anomaly detection,Anomaly Detection,Other,"anomaly, anomaly detection, detection, anomalies, normal, industrial, understanding, anomalous, existing, framework",AnomalyMoE: Towards a Language-free Generalist Model for Unified Visual Anomaly Detection || AnoStyler: Text-Driven Localized Anomaly Generation via Lightweight Style Transfer || ICAD-LLM: One-for-All Anomaly Detection via In-Context Learning with Large Language Models || Anomagic: Crossmodal Prompt-driven Zero-shot Anomaly Generation || Unsupervised Multi-View Visual Anomaly Detection via Progressive Homography-Guided Alignment,其他主题：anomaly / anomaly detection / detection,anomaly / anomaly detection / detection,anomaly / detection / language / visual / driven / generation / anomalymoe / free,"keywords=anomaly, anomaly detection, detection, anomalies, normal, industrial, understanding, anomalous, existing, framework; title_terms=anomaly / detection / language / visual / driven / generation / anomalymoe / free"
